latency,type,epoch,Block,Include,pain,Freq_f1_t1_el1,Freq_f1_t1_el2,Freq_f1_t1_el3,Freq_f1_t2_el1,Freq_f1_t2_el2,Freq_f1_t2_el3,Freq_f1_t3_el1,Freq_f1_t3_el2,Freq_f1_t3_el3,Freq_f2_t1_el1,Freq_f2_t1_el2,Freq_f2_t1_el3,Freq_f2_t2_el1,Freq_f2_t2_el2,Freq_f2_t2_el3,Freq_f2_t3_el1,Freq_f2_t3_el2,Freq_f2_t3_el3,Freq_f3_t1_el1,Freq_f3_t1_el2,Freq_f3_t1_el3,Freq_f3_t2_el1,Freq_f3_t2_el2,Freq_f3_t2_el3,Freq_f3_t3_el1,Freq_f3_t3_el2,Freq_f3_t3_el3
31251,left,11,1,1,PCollShock,-18.97100073,-17.08197787,32.78112811,-46.65747599,-26.06951743,-11.4381551,-45.15341978,-15.40827148,-7.765632492,-75.09157595,-71.86076083,-47.33674166,-43.34493004,-36.98758098,-39.01223736,-31.67023922,-44.29267525,-19.65545177,-74.03753233,-75.85115543,-56.91840673,-78.89718151,-74.70546509,-48.64773009,-73.07042043,-73.22672149,-19.27196112
34251,right,12,1,1,PCollShock,18.15932079,14.53805667,46.11269532,-27.07369904,-10.13702972,7.857435224,-30.12452565,-26.24498885,13.69645341,-29.77232264,-4.681886443,1.344772176,-33.62291596,-20.53689761,-0.257889298,-59.60200925,-42.45123993,-24.43266858,-74.30703592,-65.09460522,-38.68446935,-67.50163787,-67.47473068,-28.27935543,-78.0161892,-62.49103467,-38.99016165
37251,left,13,1,1,PCollNoShock,24.84094959,-8.629700467,16.55369293,3.536095551,-25.71085375,-1.93124323,-33.63665313,-26.96134159,5.739459804,-49.70019524,-60.37501896,-58.63569452,-43.85051922,-53.95647105,-32.30260207,-64.53398785,-53.13612581,-46.15345255,-80.39584707,-68.91380127,-58.3998493,-78.05748333,-62.50896855,-40.94781343,-73.98360448,-44.13574633,-16.00525922
40251,right,14,1,1,PCollShock,76.23288502,39.70595105,37.10217276,-20.76067985,6.431480537,4.125815165,-26.66376913,-21.56110937,34.73909897,-10.00827393,33.915596,-17.2125977,-13.90546882,16.24660024,6.22548654,-53.72066343,-17.0944189,8.905975037,-47.06920688,-48.38214411,-27.21182921,-47.55364293,-41.64685602,7.498964293,-61.95765792,-62.66631102,-14.05835695
43251,middle,15,1,1,nPCollNoShock,13.27461652,28.5838297,121.1173857,25.15880257,16.93036206,27.19495234,-11.27690581,19.92704787,134.8887888,37.26145368,32.14909132,57.1037205,-26.95877529,-9.187605002,-28.056822,3.512577099,18.5318785,41.84218577,-68.27048212,-62.04254213,-51.61747404,-65.35521136,-52.96900935,-41.35319258,-66.73213013,-50.73461247,-19.34819896
46251,middle,16,1,1,nPCollNoShock,14.28844431,36.16028515,65.60394612,-24.02489063,18.4378745,36.99612482,-35.91156486,3.981663583,-14.22429481,-28.74536879,-23.52354519,-42.63345709,-33.51771865,-33.45170542,-55.90962335,-43.94593846,-52.71881928,-68.2384709,-71.72018305,-65.07802869,-49.3405265,-61.88787565,-64.51337136,-51.55245746,-39.08578895,-43.25806771,-38.47450505
49251,right,17,1,1,PCollShock,-15.5862317,53.29461966,7.204977077,-38.80870217,-15.06827572,-26.27799571,-29.70840957,-19.23184613,26.280153,-6.679984448,20.89281176,22.62252749,-33.69994224,-22.43850147,-11.94089085,-40.57958117,-2.500027636,92.08106817,-39.06380026,-30.17476165,-26.65782785,-28.44175453,-27.52974214,-6.812000795,-61.07241348,-49.53598805,-0.138416773
52251,left,18,1,1,PCollShock,13.7790935,2.309010542,-0.539269613,134.3997112,56.68031204,40.81467127,89.55099548,53.74075414,67.3029182,-48.63669746,-34.72969386,-41.48901975,44.03323674,10.90470262,33.86887814,60.1759368,18.49924301,8.046672049,-61.37114144,-22.40268637,-3.198141784,21.81261735,11.98924021,64.04843395,73.7593559,28.80949326,41.44689307
55251,middle,19,1,1,nPCollNoShock,-21.3301004,-21.80264439,24.18397127,-50.2135057,-39.77314506,-10.07013125,-47.49941693,-34.12335952,-29.83285747,-59.12200656,-45.1510683,-68.01254526,-63.25542649,-55.33221496,-71.29312307,-23.52233108,-27.77517937,-44.27816743,-60.02509633,-51.95849691,-38.2949446,-52.66311291,-49.21027585,-39.74821337,-50.46808051,-46.57756146,-20.06604258
58251,middle,20,1,1,nPCollNoShock,-42.50437056,-3.786015629,-8.668705245,-40.32340191,-29.73463325,-15.56576027,7.716027855,35.37425903,17.50510356,-57.33373979,-27.06627759,-57.69755955,-19.08404892,-22.63348717,-49.90275004,-17.31282819,22.86441329,4.752850393,-36.8885907,-16.43460594,-9.668161268,-36.02085142,-24.95259824,-14.16238511,-44.58057417,-23.28919657,-0.400816535
61251,left,21,1,1,PCollShock,27.56778675,47.50081866,31.19537672,121.1105252,64.42436173,-4.820362811,93.45602342,48.4187295,63.71036764,59.46309136,-7.387697857,-40.99308149,63.8656976,34.35634723,-43.97041065,53.94450847,16.91332496,52.46353005,57.82576532,55.99113766,-2.170883777,-25.65220294,-19.86438989,-19.57153074,-17.11039828,-23.81405647,46.09848286
64251,right,22,1,1,PCollShock,33.95395275,50.85204001,-6.629948509,10.06416468,49.32651525,0.969329034,-29.45019662,-2.442644632,-25.19495055,-4.031312568,9.662795654,16.84653647,-15.99885544,21.75429412,-11.70064444,-20.09382237,-12.70288668,-18.30975,12.05977933,26.63530807,15.82058258,1.225331981,17.33003615,45.04568893,-1.266332064,-15.87558974,11.54411262
67251,right,23,1,1,PCollShock,146.2397436,88.35412638,22.241319,56.10753345,41.72933424,-2.599669881,-20.04497334,-24.2767881,-19.42021016,35.38787646,20.64581816,1.237238448,13.87060676,35.48711738,-18.04727555,-13.26245124,-29.86775999,-36.14552319,-3.314599691,33.3018316,9.31149307,-17.56248921,-11.57267238,11.68140365,-38.70547024,-49.39543515,-18.65512762
70251,left,24,1,1,PCollNoShock,-21.94429313,-26.32717191,-6.769963164,-7.737527001,7.334901476,4.311997708,31.95530679,55.13483728,80.06033526,-43.74570962,-46.96230143,-52.32395386,-2.629140701,-0.585225368,-5.918045045,-30.5538865,3.899832233,51.35427022,-23.73103686,-49.41329379,-39.29447646,-33.31825205,-26.53881142,-5.374429616,-2.503960876,4.619797361,-11.07718664
73251,left,25,1,1,PCollShock,-29.05751644,8.790010397,-6.601845604,-28.27397982,-20.61501443,-24.10757269,-35.30185287,-43.05773425,-3.454261553,-66.25468501,-60.18449828,-46.47810814,-71.24573284,-72.26701177,-68.45161826,-70.06694197,-66.30886999,-64.54314705,-88.96238192,-85.87666784,-53.21288659,-85.91322971,-82.12872665,-33.2405949,-87.87918068,-82.52027913,-43.37327907
76251,middle,26,1,1,nPCollNoShock,4.635252591,23.01508805,38.03568263,-19.62676717,-8.402684368,23.45467537,-41.61536018,-36.21234208,-17.81740091,-41.64252072,-58.56481842,-65.06560233,-61.51264479,-60.00030227,-67.61987704,-44.39883325,-55.59247654,-65.227657,-88.4933566,-77.46285103,-62.41300397,-79.29305504,-73.93496964,-42.81041353,-74.51006677,-69.92776927,-24.26477921
79251,left,27,1,1,PCollNoShock,88.45476345,133.5301149,78.94617307,-20.05055395,-23.30526344,-6.342286879,-27.66426792,-21.60398371,-19.68232826,31.84495823,-25.66365608,78.16713924,-58.77683457,-58.68608037,-29.0321555,-61.14063692,-43.49409985,-20.55181482,-79.85678898,-57.12510386,-3.914908217,-85.11172409,-78.58392793,-37.93599561,-79.5808988,-80.62084413,-34.42449907
82251,right,28,1,1,PCollShock,9.510533016,20.81806389,66.44645634,36.23655246,18.11314665,7.624464254,-44.55381718,-33.26236465,-20.27798805,58.24312063,33.4173151,111.9951523,7.325123106,-8.186282348,35.03291181,-42.76410185,-17.88740452,9.51303995,-74.58463776,-66.20598243,-22.00827344,-77.30167729,-71.97244157,-37.34245556,-73.11702092,-65.31363968,-28.30243804
85251,right,29,1,1,PCollNoShock,-22.66705973,-13.36945626,-8.587638925,-20.81422072,-21.21678016,-17.91923196,-34.79221354,-17.27713706,-19.39128041,-42.62690212,-26.99841359,-29.30204725,-20.60069044,-12.13468486,21.13620716,-21.36706638,-33.91569929,-5.063881103,-36.34333515,-42.05829597,-20.99910322,-45.94737094,-45.27890643,-12.69394399,-39.96395095,-49.10939258,-4.398801373
88251,middle,30,1,1,nPCollNoShock,-16.08048348,-7.067584054,-12.8314835,17.73802178,14.47833346,3.752947966,4.464018874,-2.362307576,-21.68453103,-48.42284913,-45.80221933,-70.9450326,-18.12130923,-13.41632984,-58.98813203,-14.72721218,-26.21960105,-56.85238061,-32.15432585,-27.28339349,-45.35244352,-34.63608904,-22.71161441,-27.99862059,-19.52651656,-17.35850285,-19.50226016
91251,right,31,1,1,PCollShock,41.32791209,39.98213019,41.08530889,30.56047207,46.27599439,92.87695352,-4.878591306,3.617512243,17.8220619,-23.49406471,0.548827576,-13.30364447,1.768956461,-15.1516664,-24.19980988,-16.7044283,-39.55897081,-41.17581246,-38.35500378,-7.149492535,-18.32347159,-28.33567242,-32.74879058,-22.69701014,-37.46875923,-39.88961842,-32.87135672
94251,middle,32,1,0,nPCollNoShock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97251,right,33,1,1,PCollNoShock,-26.32673019,30.26017996,42.54568238,0.43234636,57.76518822,27.71939574,-23.14372237,-9.754444611,-1.155367072,-3.250414246,1.078745285,0.89531809,65.6437554,32.78411403,44.02190813,-4.586739086,-27.38126226,-7.990759813,-14.78510163,-22.76550533,17.3483049,3.270050392,2.642987591,37.60971453,7.253205079,21.77130018,34.52057984
100251,left,34,1,1,PCollShock,64.43198787,25.45982438,17.09823371,3.588397116,-16.15056235,-33.01338095,36.32252972,21.94385672,-29.66002939,3.250841537,-38.07910167,-49.87052363,-1.574618143,-41.5586326,-66.08572066,39.50588792,-12.42905169,-41.87529077,51.00987695,39.9929223,11.91372516,74.37537085,58.51197283,10.08014327,57.95911826,52.5949352,21.97553691
103251,middle,35,1,1,nPCollNoShock,-5.952339813,0.205155594,-4.275543046,-41.72135299,-24.26018631,-25.49046589,-30.18880627,-5.322044246,-12.9146947,-36.17966974,9.546509562,-25.21239169,-39.91134234,-23.87036552,-59.66561469,43.87685019,20.12749599,0.666354297,22.10702601,48.77348163,-5.855328947,47.53174107,64.57555246,44.53818034,56.05486015,71.31048749,20.82249473
106251,left,36,1,1,PCollShock,66.86104082,103.6605657,48.31837681,16.57275275,34.9497276,-14.92693365,7.221343379,-9.555041861,-18.43951138,1.578923543,8.638358051,-0.248833773,-11.21135233,0.859436149,-56.53239132,-23.2211859,-7.190413214,-22.5119264,52.1504945,66.62533179,19.22153105,58.63743084,69.48484637,4.004179391,37.53053009,64.59195593,17.36372163
109251,left,37,1,1,PCollNoShock,22.71416938,44.28558721,109.8487068,35.77536995,37.42292467,79.91803168,46.23282025,-23.6865021,-19.85452611,116.9640872,423.2931457,1287.823854,59.56418961,142.7672319,631.9077585,-4.23999025,0.778068471,-31.0414177,-6.291514579,-30.84447362,77.48249638,19.2601381,0.25468397,43.65149157,-4.520575311,-18.43842497,-12.02873057
112251,middle,38,1,1,nPCollNoShock,-33.0552323,-3.653163214,-11.65125286,2.338303238,-5.378680641,-21.00387351,23.1100742,1.061243052,-17.21181596,-15.76012955,-24.74969103,-61.11555854,39.07250206,0.543768053,-56.44817996,51.18232347,39.66834328,-41.89842327,124.008588,105.8337925,10.95366025,-6.832290459,6.358087143,-25.83902582,11.96309785,11.88182892,-24.54067335
115251,right,39,1,1,PCollShock,6.453792094,-2.318530815,17.51830397,27.21931783,17.17775182,-14.43277388,48.42920833,12.4395413,30.08624485,41.53521624,-11.5517441,-34.80925323,89.61929376,12.73733152,-13.44380773,-13.52680996,-30.17998723,-41.55823403,20.65362002,8.321987118,-9.589082539,-20.67454007,-19.74489143,-13.548332,-28.61118431,-44.92946542,-44.23057905
118251,left,40,1,1,PCollShock,158.4346477,98.12600589,117.3741969,36.45691858,20.9959406,3.084519036,-42.96382882,-34.91566719,-20.61638419,8.571073583,42.62503581,162.8673227,-27.21459389,-14.20915375,16.28360855,-34.06541729,-26.72899108,-33.31891295,9.271775771,37.50675185,63.06522703,29.17044128,59.36995848,5.464709207,7.918513606,7.784137941,-12.50054472
121251,middle,41,1,1,nPCollNoShock,-37.06629192,1.479993195,2.982297891,-37.28002051,-0.008488076,-6.865908518,-25.84623592,-18.44203907,-20.98436845,-3.244139902,-20.09323294,-52.78164838,-3.905339557,-8.502837001,-44.96123818,16.22835272,8.506546389,-54.01918069,-16.60499412,18.46862089,-10.19715476,-19.55045981,-1.973103918,-23.00342812,18.33597547,19.12095479,-11.81606218
124251,right,42,1,1,PCollShock,295.6365649,383.9928623,317.652346,-5.240363389,6.068278909,0.648163152,6.212137748,-17.04576224,-10.83375193,410.3964635,522.7722232,1108.147529,125.2349273,52.04411788,250.7992997,25.3352027,-1.851989648,-36.54335074,37.08264336,59.94088361,148.6151501,55.76855271,60.73638933,53.49813535,72.8982432,50.12320391,3.467364886
127251,left,43,1,1,PCollShock,54.71156276,85.57701718,19.61398421,80.55551699,116.5210395,80.56805957,39.80587829,20.60979024,53.15493947,58.77045404,60.40257501,52.37476541,100.0325672,113.6543795,89.87236491,96.12974819,48.7647899,1.584677688,52.35143374,50.66081211,12.70880289,60.6118209,39.65370376,11.12702877,16.84291802,10.83447588,0.209126696
130251,middle,44,1,1,nPCollNoShock,39.60496572,10.25717195,-4.685457637,-5.845492931,-11.77021214,-11.90808604,13.58402673,-11.49497399,-4.098505313,0.099069693,-9.024102548,-60.64713465,11.92494804,-21.04379958,-14.24006877,48.64077194,-5.501171153,-20.16541094,-36.74163179,-18.83451075,-28.13794003,-16.6462033,-20.23053342,3.174607098,8.204786462,-7.175876705,-3.671794387
133251,middle,45,1,1,nPCollNoShock,-9.449330663,-24.20239949,0.645361388,-5.491109154,4.090428897,63.80990514,-38.58486692,-5.17490491,1.412317498,-9.393953915,-40.92852988,-66.14366572,-7.064853757,-21.50802693,-53.09865405,-18.24136968,-23.81165507,-49.8453752,14.10046703,2.441303393,-18.34606465,40.05158252,43.94312386,-0.546749642,27.94262636,37.65104073,-13.62977669
136251,left,46,1,1,PCollNoShock,19.51094334,43.12909046,-9.97349165,51.94486741,17.50293803,-29.94999584,-41.80465121,-22.32778782,-15.33347643,50.84607678,7.027888333,-48.56174845,-20.03990115,-31.46676434,-63.3653763,-24.54349927,-23.37612392,-59.53838936,80.15606643,59.51593956,-2.267966581,32.48126551,13.28168489,-3.424594827,55.0515103,34.30221329,2.833909395
139251,right,47,1,1,PCollShock,120.2837504,91.09389539,48.7512027,66.30161994,16.8841338,-1.222328662,-14.96314168,-2.459369603,-9.798870308,85.38112678,59.42346942,21.25419074,6.513081403,30.30201607,-20.56298864,-12.98534129,-3.726758122,-18.57588634,4.887025309,26.32676444,9.79935382,-23.07882305,7.007282948,2.607778968,-30.52823279,-14.87975441,-2.287306442
142251,right,48,1,1,PCollShock,80.87798838,91.34714814,18.60200094,95.48830899,50.35834209,37.42977851,59.46068035,32.32677031,19.78369092,9.743514045,28.90099558,0.929156024,41.28648729,-4.995183515,8.766734178,64.34488995,9.898645628,14.23789683,11.57544065,17.42526554,-12.40165334,63.72653901,107.6562597,71.7063495,29.55213166,15.83420472,-2.924127901
145251,left,49,1,1,PCollShock,10.410408,-3.457970987,-18.11039101,-26.50698144,-24.81748749,-24.80577991,24.74280274,14.85970914,-7.284604831,-61.18557016,-60.0265877,-73.46022587,-63.8689227,-67.94907153,-65.11293438,-44.93355172,-20.70743146,39.31508906,-89.25839221,-85.20902042,-71.51797556,-87.62974724,-84.98019109,-42.5011766,-85.94474389,-77.3619441,-13.38520229
148251,right,50,1,1,PCollShock,-10.59174592,-11.2929388,30.88102353,29.34548938,55.32652891,82.50087272,-6.951720997,18.38391506,16.61466949,-26.11292922,-24.06335894,-8.692161034,36.31198772,35.15309661,72.44772851,0.910770874,-20.7608272,-26.026709,-56.30838606,-46.28243759,-18.35536855,-51.70192388,-33.35702912,20.72766463,-41.46502171,-36.73699722,7.571380601
151251,left,51,1,1,PCollShock,57.45269339,27.22371918,8.539523452,26.84649447,2.505774918,-7.269268667,47.91635151,14.1397311,-5.980256933,-37.50472301,-38.15514451,-34.22137676,-15.47163858,-35.57610547,-14.23459497,-21.17594172,-26.44062958,-41.55215992,-34.23778852,-29.18691041,-25.90027754,-5.177218,4.714984903,-25.69304483,-15.57304969,-1.95524618,-13.28525447
154251,middle,52,1,1,nPCollNoShock,0.949070948,2.47626926,-5.98177651,-20.27838108,-27.12525197,-21.44769798,-24.86838254,-9.482639696,-27.03876556,-20.35070602,-32.44261731,-67.11698536,-29.25624551,-16.96254539,-70.00314788,-29.6608648,-20.51172284,-56.585384,29.12153172,6.031990271,-29.4128524,14.62848698,18.89789844,-20.61815989,-6.976010619,-10.61749651,4.628462916
157251,middle,53,1,1,nPCollNoShock,28.87889619,15.0340669,28.82966286,-15.28432975,-10.79153885,0.453278767,49.21717613,3.615999823,2.813425899,12.79728187,27.3736006,-7.529965463,-12.00377208,-26.35043604,-56.74009176,18.33985109,-21.47926744,-28.80742137,-26.83078929,-13.94325614,3.248668764,-4.369047703,-17.96243042,-19.15203953,4.769716927,-14.3594712,-6.086641978
160251,right,54,1,1,PCollShock,6.185088481,36.35040742,36.79337862,-5.519033617,48.39835898,17.46981221,-14.49788483,7.164888297,9.270404501,236.1520183,130.5514327,330.0562069,11.61623831,-5.339250613,11.28069669,-30.56978363,-29.96589365,-26.43018126,53.81107516,32.79124739,68.06959608,74.79494213,80.80744991,57.95043966,51.29350358,60.67663673,66.64655126
163251,middle,55,1,1,nPCollNoShock,31.92198645,64.06499183,40.02885477,-13.69639793,-2.34919615,19.13504595,-13.79838394,-4.633997453,21.81526094,37.7282155,119.1508832,-6.666341233,-25.66013892,3.340276265,-16.09226538,-41.98147449,6.703766303,20.52447166,51.06164088,47.78925002,18.29855431,-22.46166976,-10.41473783,28.62357856,-37.95585408,3.028987955,7.117807567
166251,right,56,1,1,PCollShock,2.955795962,10.99706663,33.57023566,-15.09665628,-7.550445965,19.67257102,1.684085459,3.95413395,50.55815924,-12.12744532,20.74188139,7.376515403,-9.451776784,15.72579613,-9.804221854,-6.47690288,-5.213198634,-0.338607583,-23.2827466,-21.93321769,-7.068729272,-36.56237276,-31.13604292,-15.0130694,-27.72254156,-25.0840299,-8.731279125
169251,left,57,1,1,PCollShock,82.19895289,10.18611394,22.94962621,99.61857748,28.31673843,17.19689376,38.08887965,4.522010083,4.846847104,-35.91814756,-38.57559915,-29.71498929,-45.79242544,-43.12738824,-36.08638661,-43.11862087,-30.27688557,-22.09676281,-55.60916955,-50.81929837,-41.17808991,-55.69701895,-27.94288794,-30.54184306,-37.52326155,-9.983621913,-8.971361353
172251,middle,58,1,1,nPCollNoShock,23.011308,21.95234885,23.93736775,-32.30638825,-25.01591413,-16.09634227,39.00817796,12.82190367,-10.0229143,-13.29942918,-27.98683126,-32.55710909,-44.01315122,-54.68199649,-60.33380808,-2.458952927,-26.30351922,-39.0542445,-6.802111597,7.872456765,-31.31202303,4.846216303,19.88386323,-36.88619114,27.85763833,20.56758522,-12.50706264
175251,right,59,1,1,PCollNoShock,77.21730622,100.1064434,80.72502751,49.39903225,69.02169674,10.26534298,53.22350128,42.82897771,11.21317348,102.7902019,48.72568571,199.7030272,39.09657177,32.40101157,69.80844485,9.916600318,-2.858743393,17.93451714,219.4218341,160.4773087,74.87478645,27.64600457,33.7272066,16.48608204,33.23782949,19.97708402,16.31377371
178251,left,60,1,1,PCollNoShock,83.8613101,57.74873993,24.15509543,52.12578813,42.91085862,11.08488274,41.37224981,34.47240681,48.8118414,48.96966653,20.86933786,-16.70374022,55.82074656,28.21569472,8.652463238,45.47795866,32.73765185,23.10260585,73.50365661,69.49803019,26.01195543,102.731883,68.97742245,53.32721031,80.10457872,62.40994949,75.26080719
181251,left,61,1,1,PCollShock,164.6455161,44.13965878,-21.58865599,47.5946689,21.05462112,-29.5337184,96.43570931,9.534353596,-27.1328339,82.95491717,7.117115932,-47.16216247,142.8988304,44.09284348,-36.90798995,168.1952191,74.92017795,-29.50966793,181.1090202,165.4267741,43.73098173,157.0724184,147.7638803,60.5047675,149.655113,147.2186284,39.3966711
184251,right,62,1,1,PCollShock,74.08170216,77.01650899,184.730106,66.70928125,20.33859373,17.87191626,-4.851145793,-7.705338405,-15.43040264,92.67414853,104.9178004,176.9900211,91.74206409,45.22858058,-2.161031011,36.4054376,3.597570393,-40.24486141,15.29150691,10.6912569,44.71815404,38.95553101,41.72577732,2.10438912,0.42272666,15.22954607,-22.76919468
187251,right,63,1,1,PCollShock,90.33123611,1.279213822,34.27757863,63.3507919,47.6895995,26.21887005,51.61532874,75.50579906,1.44161402,80.09284516,41.661845,193.2663167,45.33429525,46.17247499,24.16567535,66.29001136,61.65151641,32.91476341,23.3588608,30.47646718,31.11346045,80.37427169,71.50923467,21.02149473,68.9603445,104.0655782,35.67116633
190251,middle,64,1,1,nPCollNoShock,14.53883464,1.738038589,-10.04561594,-8.642608528,2.642910377,-5.681278645,17.88928275,20.52775712,-3.742430879,4.457090067,-19.276791,-58.52368708,25.4142191,1.140505331,-63.29663168,61.03697275,36.08160278,0.306493726,88.60155273,87.37363153,-14.93047013,110.2228052,62.55740144,10.20597172,126.6407379,95.4714882,17.89874032
193251,left,65,1,1,PCollShock,48.10270409,18.695458,47.71594081,19.37572305,-19.13349062,-17.85214358,6.762615158,11.54628184,13.57101773,18.39735116,-10.81140054,-40.53140958,-30.48809091,-41.92415895,-65.35976936,-30.69635642,-3.0761501,19.61409181,74.79882689,79.96918971,1.450571686,99.26043559,78.51123702,20.43576701,81.03169188,90.81349613,18.98346215
196251,middle,66,1,1,nPCollNoShock,40.22742708,38.254868,6.064219784,39.91045254,-12.65149113,-12.26660636,25.11903833,-5.009014281,-0.218795922,102.2136557,45.01114222,-54.68848227,92.97175787,8.817843955,-65.2290312,12.38860345,44.37337708,3.470627598,122.8527585,99.02921696,6.12789368,59.51637456,51.06087581,-8.380834659,55.87935103,42.0752153,19.15748936
199251,middle,67,1,1,nPCollNoShock,-19.19157286,-10.21128795,-6.105356388,6.85439678,15.29326864,18.73129659,28.21764088,9.72796919,14.33925614,-11.61581525,16.84486826,-13.94774328,0.690502525,-16.22428069,-27.82351648,7.028443691,-21.23907751,-35.19531574,4.212804459,7.572887966,-12.13144557,76.42813967,68.34238226,4.862184845,73.128653,78.58869142,9.0422492
202251,left,68,1,1,PCollNoShock,61.6549537,17.28011644,18.58223756,71.87076882,22.50185676,1.53893759,114.0667139,18.87249522,47.28451682,79.13739383,27.04175605,27.05140518,65.64732426,28.62393143,-22.05480447,91.14736003,35.52585958,6.580308249,195.0449482,196.1514496,71.18641282,147.0700919,146.3988571,33.57949978,212.7491846,156.792247,68.04509143
