latency,type,epoch,Block,Include,pain,Freq_f1_t1_el1,Freq_f1_t1_el2,Freq_f1_t1_el3,Freq_f1_t2_el1,Freq_f1_t2_el2,Freq_f1_t2_el3,Freq_f1_t3_el1,Freq_f1_t3_el2,Freq_f1_t3_el3,Freq_f2_t1_el1,Freq_f2_t1_el2,Freq_f2_t1_el3,Freq_f2_t2_el1,Freq_f2_t2_el2,Freq_f2_t2_el3,Freq_f2_t3_el1,Freq_f2_t3_el2,Freq_f2_t3_el3,Freq_f3_t1_el1,Freq_f3_t1_el2,Freq_f3_t1_el3,Freq_f3_t2_el1,Freq_f3_t2_el2,Freq_f3_t2_el3,Freq_f3_t3_el1,Freq_f3_t3_el2,Freq_f3_t3_el3
1251,left,1,1,1,PCollShock,-2.61803846920603,2.5054044190915,-14.0135057811199,-32.9054755357621,-31.8145547202378,-24.6968770840574,-28.7917159233782,-11.9052150354785,-43.8809885296729,101.649230020279,62.6836756998068,143.14411097522,-22.1393645651497,-6.50153334005057,-2.3619803944857,-32.4107872976096,-9.05219128801733,-47.8178649085434,91.997406611506,86.6020358226238,73.8602797228721,-2.77303451932303,125.499571097563,32.3956048747998,-20.0697856965482,52.3494882507822,-18.8197840856895
4251,middle,2,1,1,nPCollNoShock,65.099650794081,23.6084193959191,82.889578723662,-33.8176850599379,-10.6438230908269,1.95063897589611,-36.3969870693239,-17.7871321000531,-3.70852941229131,25.2644300056752,-5.72549367199251,24.6358530629643,-29.6474891615202,-12.9676859911617,-19.5997874559156,-40.3160869720802,-16.3786207718189,-27.5705081978746,1.13102951062134,22.0565079288827,8.35283844770581,-16.6794134543373,-29.7091542803681,-15.0321442554512,-2.12106095624484,-27.5679154829533,-6.14966004807999
7251,right,3,1,1,PCollShock,-16.2485178524098,40.9757984178256,41.3101799254254,-53.8120862771617,17.0669049166782,-21.8641815742085,-8.18699216747841,7.19178335420077,-7.73155349364818,-44.7794052031927,4.34956694685992,-40.8248787010893,-45.524263902314,-30.6007192172095,-49.8962331229992,-32.6031299292744,-25.0363975846161,-48.9048309549971,-7.61510888076433,-15.177706030581,-14.7682884190876,5.67663348680127,-14.2925626670499,-29.8296897319614,8.82258049288509,-30.2707223207617,-11.4320098850532
10251,middle,4,1,1,nPCollNoShock,-27.229620846463,3.15498859920937,31.9828317763354,-29.0122244578261,-10.8721180808196,1.70714781533326,-19.8044888341537,84.5120392406126,27.0499484457884,-55.4665145147332,-31.7215164237284,-38.7285763637092,-14.0042779677396,-13.1211748473159,12.2845590898643,11.6681952213288,9.91675380430732,22.9846975002827,-4.38325691073334,-13.1369629113975,-10.1340264226759,-26.2105295599333,-23.6471967703839,-25.7130216735217,-20.0374943460552,-6.6379865209189,-17.5421869479446
13251,left,5,1,1,PCollShock,-27.9027903615682,6.25026259037645,68.2371471841315,-38.1572096014576,-13.5976134197446,-27.0587678246859,6.26648465383375,23.5478268870563,5.5547915094369,-60.0362319867319,-14.7394787620823,1.26196763106303,-48.4666521723817,-50.3999833245371,-56.0104028336625,-34.4709275767623,-35.367433428227,-33.2908843897921,-7.40124276497754,-20.6723630751832,12.0615618846345,8.76167106498677,-28.4376187964198,-13.7860202516646,-19.6300990482679,-41.3523222071009,-23.0936625398713
16251,right,6,1,1,PCollNoShock,30.4010878063254,0.717178070571795,19.7603855253067,-0.374082263250109,16.7052187070127,-2.35887953168095,-6.34528601053703,2.78450968208488,4.53863131491809,-7.46711020141804,-16.3949005101537,-28.554909526552,-12.7666505995421,-31.4282321742266,-41.5938572103884,-17.3804602057384,-12.027442259458,-38.517089850025,61.8517157541532,42.4033952100769,5.86569106782758,34.3382306376727,15.4123763212311,6.87972875067897,66.4718654086802,-13.6819715399073,-3.18481236465121
19251,left,7,1,1,PCollShock,2.45358367225555,0.0951404552344738,57.9550594301201,-6.340745958765,-25.8956694517923,-14.2909508384543,26.3954263717985,-15.272585998603,13.6013917574802,-43.6152932884234,-24.0130875866199,-1.76452119530134,16.2323863349356,-13.1260575175091,20.6078342578511,-40.3093011269192,-33.7363895877852,-0.146731367433986,18.1799704278202,-3.15995342674633,-16.5577959932351,15.6816610328625,-38.6710971100125,-25.7672344333753,-5.07861628302946,-37.9924311118644,-22.2420219493962
22251,right,8,1,1,PCollShock,-28.5234344178623,19.1186140354318,33.4992612425672,-57.0262864140101,-32.2506902217964,-28.6709414195443,20.7151467189255,2.99725524372863,8.95392851656873,27.5317846901686,-14.4335539407916,-26.7154939281834,32.3674297953022,-25.3119312702195,-20.5984353598056,4.48176287428293,-4.29741381595129,0.180323105695929,-4.81812324753199,49.8939923796108,-17.8703288782236,7.90463870739512,28.8274275367561,5.89346992015777,-0.329222066461698,-2.13354880632444,1.58160466154397
25251,middle,9,1,1,nPCollNoShock,19.8824770483958,13.4865778458447,47.6767492440014,-48.9236132747306,8.72719212585343,-4.02514459040894,-44.4401136844491,12.3708264496276,-20.1113168641246,-66.1716362527567,-7.41251058152789,4.49005481128966,-60.5191981155871,-11.807926603163,-10.4344669761543,-37.0529894627546,-32.3661430735907,-23.9840837653713,-32.7744176815978,-9.69357545978571,18.6509442441392,-31.235946117907,-20.0981276695633,-18.2287002931809,-36.8996328760196,-22.3085956511762,-6.81491655691415
28251,middle,10,1,1,nPCollNoShock,7.63338577561049,1.14770518695414,51.9795694287956,28.8935736484894,25.0632095151639,37.171724510664,-17.141778408725,6.55642252059073,37.4229691610319,-23.8833548478644,-31.7710942679247,-9.94400245849851,-9.25267760941103,-2.0681027138934,-13.6194523711769,-22.9185719011467,4.69277131595489,17.8769689289795,8.26994806998592,119.385605706048,-4.05644388889838,60.4485962556788,631.755123038221,93.1320936181192,20.2985282559367,474.365300287098,64.9739950238674
