latency,type,epoch,Block,Include,pain,Freq_f1_t1_el1,Freq_f1_t1_el2,Freq_f1_t1_el3,Freq_f1_t2_el1,Freq_f1_t2_el2,Freq_f1_t2_el3,Freq_f1_t3_el1,Freq_f1_t3_el2,Freq_f1_t3_el3,Freq_f2_t1_el1,Freq_f2_t1_el2,Freq_f2_t1_el3,Freq_f2_t2_el1,Freq_f2_t2_el2,Freq_f2_t2_el3,Freq_f2_t3_el1,Freq_f2_t3_el2,Freq_f2_t3_el3,Freq_f3_t1_el1,Freq_f3_t1_el2,Freq_f3_t1_el3,Freq_f3_t2_el1,Freq_f3_t2_el2,Freq_f3_t2_el3,Freq_f3_t3_el1,Freq_f3_t3_el2,Freq_f3_t3_el3
1251,middle,1,1,1,nPCollNoShock,81.3740023242153,1.2214766197901,131.874562819348,23.2736692144621,-11.732032648303,16.4175286567219,-18.9506318345447,23.4086850166008,13.4202490388122,59.5827448292596,33.8643988487356,133.841902918239,51.1564380947812,36.9690064574877,55.735109307737,23.8202343430443,39.8466901429253,-4.75862646136006,30.9153561442738,79.1372674762367,132.362850070543,47.9018068220318,7.35941579416652,53.5505573000318,-14.4464581667566,3.24735211265853,16.5893857785878
4251,right,2,1,1,PCollShock,70.517927997217,12.8824972262115,36.0071334188672,84.5438276988455,26.5515676538725,-0.833326114050143,13.5615750849066,6.74084402907602,0.519884679600212,25.4616155977981,-8.84803963469765,20.4145509655062,80.0903319002801,14.2078876069631,0.467538316139066,-6.32499255397695,-7.5787288212598,-11.4760893171188,1.9119552088235,5.92924515531833,1.94754310450001,12.3316433835088,15.4998152937617,-6.23444389373776,-21.1687675563926,-2.38026664292705,-3.77347800763565
7251,middle,3,1,1,nPCollNoShock,-8.33775985511847,3.47582205772705,49.4846796883761,-28.54153324804,28.4411031224025,26.3045251189608,-26.5026725812219,18.8002300710691,31.3850131525808,-2.20953439532467,-26.3023904950145,-0.0793227784264493,-46.4981391499433,-3.31537339820652,-3.83138839326312,-22.3229411488173,19.4994176532586,10.8040366054303,-26.2593615644585,-23.271453447931,-16.3146374498419,-28.3076289603649,-21.886501863023,-20.6100084584713,-9.10652495812189,-14.9862685508026,4.08048235568954
10251,left,4,1,1,PCollShock,58.8656792195175,41.8699109194354,28.6353979269731,47.8175801173543,16.0482449895832,49.0606638963839,15.4369138850696,-5.29648752385636,8.03373203112419,84.7720107394861,10.4972235325225,-11.8359487929575,79.4186771009342,24.2551491784606,-2.15157838952505,35.8874867718056,8.56618524963281,18.5261645396128,7.29930444830341,3.82451608805738,-13.3235203471927,39.789699625637,-1.07376202035732,-6.63091915811138,-1.90169137983838,-17.236803161436,8.29001862909324
13251,left,5,1,1,PCollShock,110.466457334912,37.9665423916654,102.476286413458,-21.6246198996414,-1.72249012133382,-1.31166603038681,65.5657946069951,4.38534555049045,6.16211485353567,49.6131513927338,2.27642431865668,29.9867096916895,-12.7307842909332,-22.7554757385648,-8.07618604709113,-11.6241515688723,-12.3237677404663,-16.4479649020402,-2.88670918698696,23.2694127968067,18.8264708305215,-17.3807956762796,-33.418283181189,-22.9339881438328,-29.8926535031856,-16.6366734168056,-23.9192679714061
16251,right,6,1,1,PCollNoShock,115.41401682461,61.0406492918172,58.7053311296608,35.9150390106106,54.76114735452,46.9588550794406,20.4344420057993,-26.7615993287379,-10.8917550224334,104.783729759781,54.457413887028,32.1008756680972,-14.1500316716121,1.5534367214194,-19.1770641046727,-16.7921724646702,-23.913559893693,-26.4027541846521,-8.877951231335,-11.6831528394741,-22.5704139536306,31.1373075591929,-1.28609892250635,-11.5779182716886,26.5420952361221,4.69302735899168,-20.6394861798974
19251,middle,7,1,1,nPCollNoShock,19.0990689594512,23.5254220291451,9.62213631107603,25.1654489861205,7.59452249037612,14.9732531783968,22.2626053530833,9.92182999780473,40.0941300289031,30.0795052011314,5.87986630587147,18.5336331890842,14.7176123570485,-1.40629964912066,-22.794570304331,-28.1755266343322,7.58181890337664,-1.78941986517888,-15.2658837656855,3.50834156074986,-22.543947419344,-9.4456629071815,32.7358835878228,-4.23447776964343,0.362076681121728,14.1025532052015,4.48908140572166
22251,right,8,1,1,PCollShock,112.732405140351,162.630897985402,49.0871919991382,27.0735586642525,26.7269989383621,26.792340277433,8.88882460690675,44.1558168399747,22.0829389149804,47.1815840168063,44.4285207413321,49.7589567440125,-1.67253670151937,-11.2829249948863,-16.4586734186249,3.73108634411096,-1.0871759270141,9.78583542137985,19.2721734340846,22.6639512083516,1.11110445956431,-4.99888046977867,-0.613496320324572,-10.3605241173801,-4.54944357635539,-2.88895903908643,-7.91619118806473
25251,left,9,1,1,PCollShock,21.3817311786579,-16.6555057873149,25.9013251420449,-26.705527822264,-20.447977902027,33.7881115143213,-15.5409036723504,9.64701453640206,19.2226211754615,175.177686914681,3.05496544677676,33.518512187971,-4.52135762765949,-23.8880056187237,-3.79692439675588,-3.37455421304424,16.3517298331561,11.7739914510113,33.7578286249533,-1.26739644591603,-14.2479181092613,30.2777931624707,0.529045330006718,17.1672623221505,9.78702935071638,-3.44800276981782,5.2568107740112
28251,middle,10,1,1,nPCollNoShock,17.2755948387574,12.1846667600131,24.5070976662298,90.0175061461819,26.5769041523809,-8.75301792442939,123.590464815642,27.0005122075794,-18.2870789248083,85.9009772918038,21.3939550144818,46.0212870622651,4.40489103281268,-17.5281740733608,-9.6538830551047,-18.2638899618616,-21.9611421079938,-16.6364300054017,-17.5558425602485,14.4155255307006,-8.84677707763787,-6.45999163013617,3.15200898457948,-16.0903020110418,-24.3099320314296,-14.4628686890853,-16.83988440867
