latency,type,epoch,Block,Include,pain,Freq_f1_t1_el1,Freq_f1_t1_el2,Freq_f1_t1_el3,Freq_f1_t2_el1,Freq_f1_t2_el2,Freq_f1_t2_el3,Freq_f1_t3_el1,Freq_f1_t3_el2,Freq_f1_t3_el3,Freq_f2_t1_el1,Freq_f2_t1_el2,Freq_f2_t1_el3,Freq_f2_t2_el1,Freq_f2_t2_el2,Freq_f2_t2_el3,Freq_f2_t3_el1,Freq_f2_t3_el2,Freq_f2_t3_el3,Freq_f3_t1_el1,Freq_f3_t1_el2,Freq_f3_t1_el3,Freq_f3_t2_el1,Freq_f3_t2_el2,Freq_f3_t2_el3,Freq_f3_t3_el1,Freq_f3_t3_el2,Freq_f3_t3_el3
1251,left,1,1,1,PCollShock,-11.76346998,2.893876046,-2.079628409,-30.18780352,4.30887852,-38.9882934,-40.45582913,-5.80945684,-28.74622265,-9.966757655,-19.85354131,-51.04166698,-35.78530897,-21.81012952,-48.75214984,-29.45313023,-18.10266491,10.88443606,18.91563649,85.87002958,153.3830906,-5.953458407,31.878201,80.83109934,-6.004843183,19.50426594,91.0322832
4251,middle,2,1,1,nPCollNoShock,-2.296097118,4.445810428,-6.584105313,-9.543054773,-1.618101601,-34.48336798,-41.15337835,-21.02079504,-40.26779169,-50.54471901,-61.97999579,-63.64443515,-41.94304269,-41.09225548,-39.78224419,-35.53434638,-51.42868452,-60.71413086,-7.071353716,-10.59877301,64.54767024,19.2720755,-3.520367381,73.32543607,-2.490618555,-30.23358165,76.23510584
7251,right,3,1,1,PCollShock,45.81403808,27.73075149,41.44405315,-13.34527206,-14.22873241,-12.95095573,-19.57553243,-37.3759783,-32.7037911,32.1248306,28.33967644,-14.69202589,-35.7968787,-37.25911027,-46.60430403,-31.44449847,-52.29105337,-60.59297283,-19.8841848,-7.988817926,59.72198303,-21.43713152,-16.47707001,-8.916921949,-8.38147054,-14.20869129,-19.12423464
10251,right,4,1,1,PCollNoShock,-19.80771555,-14.96037204,-10.64190401,-17.24532157,11.89611204,-23.0952063,-13.95974099,-18.26501381,-29.32865667,-19.47210089,-17.28328044,-44.04767692,-14.637261,4.406849658,-41.24710064,-15.5507095,-31.65588626,-27.76785527,-15.26117269,-24.1245351,48.47054033,-28.29853039,-30.79464324,105.8017521,10.90549951,-12.43754483,113.5798303
13251,left,5,1,1,PCollShock,51.71727988,107.1097196,50.58136922,4.145255635,12.99548254,-15.52964544,33.09819832,95.14410094,-18.22111242,33.43458343,17.91037188,18.43583403,8.271457278,-6.013980488,-34.77858779,1.849634304,3.536643802,-53.64834025,41.35731897,50.86901386,30.85069094,26.48298891,18.6727104,-12.18282644,-25.14666284,-0.293820185,-6.577623364
16251,middle,6,1,1,nPCollNoShock,-27.94014813,5.616431214,-6.705896008,-23.97117863,-22.05695716,-33.39463911,-9.087828114,-6.064390477,-32.10459979,-42.60867303,-43.49557704,-67.50631859,-47.31628048,-40.99323204,-75.15302127,-32.51976683,-21.38987999,-52.06730605,-11.64095165,-24.91275703,-15.13595877,-13.70369126,-12.35370638,-14.85601946,30.83279946,-6.032968639,-28.70125303
19251,middle,7,1,1,nPCollNoShock,98.7653453,56.4542007,25.45945988,13.0991407,-4.880050962,-19.18620223,37.63728453,8.653569802,-23.60138705,112.5784244,-31.99089346,-23.15138438,4.146521261,-32.30851093,-62.37616285,-35.45952336,-11.41917668,-29.2547187,18.283883,11.36312169,3.097797833,3.539303214,28.6476257,-9.43848784,-1.384792338,9.160924845,-16.9671723
22251,right,8,1,1,PCollShock,-29.87383536,-24.20549974,16.76966714,-32.57510269,-14.13933841,-9.755440168,-7.650896063,20.56878103,57.75894464,-44.87103566,-34.91591088,-41.76566701,-7.27995719,14.44406523,52.96912676,19.6991572,84.72349833,81.61888398,-1.213173512,11.48220588,62.91405893,6.994889022,5.737691306,39.02669912,27.85084884,17.36949102,72.94336665
25251,left,9,1,1,PCollShock,13.21148732,22.47619754,-26.699993,-20.94630965,-31.74656501,-29.32714421,-55.41801376,2.255099742,-30.2102282,-45.7274474,-6.936129591,-59.00311559,-18.13589547,-10.75158792,-4.475704248,-4.072201008,8.245076484,9.419635107,18.01946988,9.504067087,2.726493551,12.71062174,10.64989107,2.311057378,-20.01544879,-12.88499294,10.59417798
28251,middle,10,1,1,nPCollNoShock,-44.82341582,-29.12125565,5.410683925,-40.6213314,-12.0333532,-30.2526597,-40.8204663,22.51372226,-6.92661277,-18.51105977,-44.9108215,-60.44652181,-30.93844549,-38.99581217,-47.97782532,-37.3798233,-31.9596346,-7.38501892,-34.77257382,-5.776305216,-6.508745608,-27.64040249,-9.315976652,-16.47384612,-25.25301069,23.44129572,11.28118877
