Freq_f1_t1_el1,Freq_f1_t2_el1,Freq_f1_t3_el1,Freq_f1_t1_el2,Freq_f1_t2_el2,Freq_f1_t3_el2,Freq_f2_t1_el2,Freq_f2_t2_el2,Freq_f2_t3_el2,Freq_f2_t1_el3,Freq_f2_t2_el3,Freq_f2_t3_el3,Freq_f3_t1_el2,Freq_f3_t2_el2,Freq_f3_t3_el2,Freq_f3_t1_el3,Freq_f3_t2_el3,Freq_f3_t3_el3,V,ID,congruency
-25.86398841,-4.247414904,-19.48154678,-10.31812338,-20.06097416,0.649407071,-12.41892366,-40.46563914,-12.53550287,-19.1775881,-36.84981527,-24.87398936,-12.51362998,16.1369235,-18.4247964,-23.45346276,-22.56829108,-30.79433745,0.99990099000099,16,nan
-21.30606158,10.44784239,-17.77970486,-12.14059298,10.14216114,-12.75862527,-22.55778882,-23.48588479,-7.982812297,-2.559754308,-12.53076596,-3.969917511,-30.42161242,-29.81385881,-17.13650875,-9.219426296,-14.53668725,-15.79394411,0.99990099999999,16,nan
-44.50075765,36.29511854,-25.01110582,34.60199804,24.20263543,-6.235046668,15.01346141,-4.053622136,-23.87607996,21.73268396,-22.2962576,-17.43685955,48.28466955,-2.313907237,-41.1734306,88.44678331,30.15305207,-9.767010771,0.9999990099000099,16,nan
8.565449068,73.1837392,32.75358318,-18.6298626,-6.080941188,0.982120011,-26.04010304,-36.99528716,-15.29470875,-19.63968227,-31.30209289,-0.997701363,-20.34864036,-30.42830616,-22.31469953,-4.91641679,-10.99904931,-3.330884894,0.9999990099999999,16,nan
-1.970281923,13.36367641,-41.46913757,19.5820772,-2.874610866,-13.12969447,-38.19778648,-51.69702725,-44.0325391,-12.51220393,-19.0967114,-45.7766954,-11.31117735,-27.05146036,-18.40665253,3.032779686,18.10939775,-7.142205024,0.009999990099000107,16,nan
-24.21273736,-16.75147344,-30.46115344,21.7268906,16.17936633,-29.55834645,-20.58975934,-40.83587656,-26.03105057,4.271673548,-44.83014826,-24.45675539,0.986965494,-12.96865312,7.4925684,-28.22741352,-12.81058648,-12.50345611,3.3333333333335354e-137,16,nan
64.08466693,19.11455112,-38.47444802,89.60097398,-0.144931149,-19.10113836,5.254561355,-16.11363673,4.88846026,18.92217738,-32.36010924,-16.27262521,0.785720025,19.32684745,17.28466687,-21.06374256,-10.38627413,-22.28992425,3.3333333333335383e-139,16,nan
54.24736356,53.76124355,-28.98297874,23.28279575,-16.08437558,-1.686046817,-41.88598802,-52.99830528,-17.37641065,-44.60758015,-22.44166795,-9.532352298,-28.36893766,-8.658771437,-2.82475681,-7.079868661,-3.325203499,-1.974213428,0.9999999901,16,nan
18.31167899,23.70838748,-44.97420502,-13.07302695,12.08738377,-8.15137665,-19.28275465,0.551135867,31.81519474,19.21060423,4.041517453,33.4113312,-27.55292889,-14.15441637,9.903017572,-28.8105891,-11.45871357,-22.10323829,0.99009999990099,16,nan
-14.65608963,8.646735697,-35.56712234,-12.2586181,-2.951657239,-3.76344071,-5.063522004,-20.56340066,-30.82792177,7.541247643,-5.205539287,-32.48108911,0.855501405,-15.57811803,-24.92308682,-5.06243456,-8.518999243,-29.72684366,0.999999999901,16,nan
6.714511196,26.53080513,0.418980067,16.6029146,-7.674527781,-25.40133406,24.53957351,20.12160903,-41.78466482,-4.933977955,-25.30346157,-43.80876278,7.166798737,5.273409424,-14.29184485,-36.45553098,-31.76539746,-30.15152042,3.3333333333335413e-141,16,nan
-0.661367206,-8.215527764,25.44975286,35.24794069,-1.112084098,-10.79116008,46.96902041,-25.6931568,-19.1481418,40.61995886,-23.68764397,26.38431787,-22.24826144,-25.62288027,-24.34743273,-28.90757716,-34.64521194,-25.06226906,0.9999009999990099,16,nan
-20.14055541,1.797482335,-31.43102979,24.85500988,24.44768211,-41.14113374,-18.93182192,-23.13929981,12.29228107,-10.01563281,-40.55023865,0.615376356,-5.111612796,25.2327993,76.249086,-30.62636511,-9.035784759,-8.694604704,3.3333333333335444e-143,16,nan
-7.121499012,-46.91641282,-50.68714019,11.83369303,1.034666422,24.03557205,-19.9806729,-15.06986517,-42.9048571,-30.19042526,-56.74207166,-44.26960505,-28.69001875,-25.16819454,-18.82420232,-29.56916804,-21.98820565,-15.42128256,0.00999999999901001,16,nan
18.00316112,-27.94058415,12.91877644,7.55873228,-17.34524607,7.911138475,1.248885215,-24.27863253,-35.12002857,-40.00135651,-6.48409339,-25.71463258,25.17238388,4.837113688,7.87493817,-24.89083802,-32.48615761,-38.54390134,3.333333333333547e-145,16,nan
-30.04156785,-45.39628681,-40.95616747,-5.876324413,-18.25246703,2.327323822,-44.83677941,-39.48695019,-42.6194119,-42.09257518,-52.99431765,-24.33452361,-12.95153258,-19.04384378,-9.962348529,-28.18672263,-36.40457763,-20.0824664,0.9999990099999901,16,nan
-22.8751086,-34.8076301,-29.98617389,42.77866239,43.00607229,-5.354293908,97.44436856,-23.79061636,-32.72518753,24.30685924,-18.43352482,-13.51679582,20.01687845,0.333286667,-15.20976182,-14.48507109,-15.55746059,-18.28317184,9.999999999010018e-05,16,nan
-21.66048344,-22.87673856,-18.5635633,0.406931832,5.557567854,8.604002839,2.149303912,-1.715835216,-29.05379798,22.1899652,-1.303649744,-27.35024753,-27.09210383,-17.48628994,-20.43439269,-36.12081575,-25.02304841,-33.71314979,0.9999999900999998,16,nan
-23.27932495,8.038821289,-15.13682376,5.714848555,22.21594764,-8.74028762,17.43810854,33.8044721,-10.25846494,28.12194765,41.2632727,11.19631968,3.474956046,5.658239991,-32.40974362,-15.23929311,-8.123559813,-18.7236521,9.999999999010028e-07,16,nan
132.8981423,64.42009295,-34.69156976,58.04776832,6.607277868,10.19068451,12.58262637,-16.64253622,-17.47557425,62.88557592,-35.31529138,-33.11134632,27.14926588,-8.103954853,-19.41674883,-19.41958227,-23.77432157,-29.19047392,3.33333333333355e-147,16,nan
-11.8061124,-5.969876199,-47.82918334,24.1648213,-2.192054714,-10.47681713,-0.067585989,-30.87438979,-49.57092224,-5.244314652,-15.15416134,-25.95014604,7.531173848,6.988314394,-17.04119263,-12.73736944,-22.57042862,-34.09618426,0.999999999901,16,nan
46.89118704,27.95611785,-39.36618866,56.21320548,1.46755141,-13.32072754,-25.29511343,-20.45491069,-30.88472727,-5.180218778,-2.233513676,6.644607643,2.892639492,-25.13144713,-23.20254643,-1.824090251,2.462166426,-14.55574005,0.99000001,16,nan
26.25958141,27.47677753,-28.06714831,-16.20939087,2.124418913,-15.93681719,-33.51372785,-36.59812351,-23.19071646,-33.74105065,-43.066647,-18.24728982,2.946212786,19.24265047,0.94791227,-12.35686459,-7.139302827,-31.54129213,3.333333333333553e-149,16,nan
60.35448265,49.95954775,-22.20274079,24.63865968,51.65516296,-1.251920194,1.00296611,-5.881448684,-15.83791634,-2.855966708,9.761626767,29.59447105,56.14269455,39.58709385,2.956376819,-0.642042152,4.420997719,-9.039956385,0.9999000001,16,nan
-29.29444132,-10.13515953,-35.04397665,0.495335305,-13.27265354,-20.69615548,-7.022124688,-29.31060708,-23.18121053,-32.69262824,-35.06723322,-4.878248827,-0.948432102,-16.36643177,-16.66147908,-27.08310165,-32.20656703,-17.77393625,3.333333333333556e-151,16,nan
5.477767342,15.9267331,-22.62564553,-1.549023073,23.80443431,14.60673835,-37.8664388,-21.57499361,95.79716574,-15.81640681,-18.94605342,64.75445112,4.059259722,15.72839911,13.77639932,-8.237618516,-6.166399597,-41.74113553,0.99999999999901,16,nan
123.400604,7.220421409,-37.99184614,11.92675567,-4.910083736,-9.286719943,-43.0945999,-36.87776165,-58.48939817,5.990828407,-41.53124082,-49.32234035,-23.35855124,-7.288877775,-40.40201385,-8.926795956,-9.892942769,95.89846351,0.999999000001,16,nan
40.67381199,30.53000226,-42.80946979,19.66995232,-3.14878679,-35.22569913,-12.57353206,-2.320197237,-24.23705022,6.531637744,7.902256151,-14.497328,-11.41337684,-14.75321186,-52.415288,-8.318333513,-16.94004594,-27.09634862,0.9999999999999901,16,nan
-13.97718025,6.537036684,29.63284106,14.89269746,-0.429237062,31.56344773,1.963906281,-32.07281167,-30.84053533,-27.98235883,-31.97450343,-34.3434754,-27.72197975,-27.13913711,-35.98936785,-26.60007775,-21.2900976,-30.05967403,3.3333333333335586e-153,16,nan
7.938401361,-13.06616398,0.240328153,-2.374234539,3.752490838,-0.825209305,-28.9138203,-48.1599413,37.42334092,-36.21286906,-44.09073761,-25.45637151,-7.474559972,-7.834066621,-29.43841728,-18.17586585,-17.82853135,-32.90600785,3.3333333333335614e-155,16,nan
-16.29575476,-10.83603072,-2.577270722,26.29022351,-13.29885321,5.368072577,65.24245698,46.5712295,-35.45439307,83.9862935,43.81156984,-15.18476164,-20.07891137,-42.16729559,-44.06917218,-6.47673672,-25.89937014,-31.88335752,0.00999999999999991,16,nan
19.01443592,-11.99261266,-20.34385052,18.4642126,45.87528364,-0.532019642,57.90980378,-15.72383818,-15.36148818,59.66370828,-25.56825084,-17.09134108,-31.27450452,-33.88257579,-49.01952299,-9.115419096,-29.72670158,-30.7879431,0.99999999000001,16,nan
32.71874432,11.34387706,-16.85872459,54.56811338,9.75171896,-13.52821969,-9.8631348,-31.24440051,-32.99752932,-19.5802017,-36.78667459,-27.48061446,-9.389745889,-55.26378914,-51.4446543,9.454135986,-20.17704416,-17.97278385,0.9999999999000001,16,nan
-6.239005985,-4.68828793,-45.14317807,42.1105066,30.68996099,-9.641547474,11.30405778,-9.372220359,-11.67806872,0.884729375,-26.45491573,-33.72561193,-17.98342837,-8.5236145,-25.00885595,-37.77724728,-34.31062406,-34.23456139,3.3333333333335646e-157,16,nan
41.5501527,41.98393183,-28.47301192,0.111755043,-9.766719776,-4.903991358,13.61889381,103.0031498,-16.36173357,-15.15558909,52.48696942,-34.59733354,-33.4325694,-16.3110259,-32.40676614,-37.28745671,-30.87499727,-43.7328124,3.3333333333335674e-159,16,nan
-24.17013452,-17.62255465,-12.22654356,53.23756913,8.867502826,-16.28672137,59.46149468,-30.50114127,-36.81183658,42.49098279,-2.855271094,6.427582902,-25.9245662,-17.2234901,-33.95446592,-27.07740868,-28.1606992,-32.0379162,0.9901,16,nan
-38.2699251,-42.67823314,-44.48099819,18.37663891,4.632325096,-16.95355532,19.90025428,-59.14128503,-47.08382176,7.123820204,-39.43038209,-34.05573103,-50.006801,-46.51935236,-52.03688134,-43.88883577,-42.54501586,-51.16155232,0.999901,16,nan
42.99544967,30.79655348,-26.51223323,31.1621642,30.94929371,34.04483354,-25.57690424,-32.0642819,-43.15512298,-4.91147686,-24.07813846,-37.17781984,-25.90500797,-46.84316811,-49.69789159,-38.06047168,-38.3449284,-46.99614135,0.00999999999900001,16,nan
26.04249645,51.99540821,-3.276992346,59.30512872,62.96218064,13.34568181,10.82645385,-19.7220823,-8.973376969,47.06636514,-16.39785667,-19.32260006,-4.680963688,-38.13359603,-35.98125984,-27.02859801,-18.51687666,-15.76838293,0.99009999999999,16,nan
-27.2667871,7.873369229,-21.76618682,13.42640247,7.06724196,33.34606902,-20.76337092,13.01902537,202.6688954,-33.8949428,5.057657328,66.26620031,-48.12812314,-31.38497103,-34.95749112,-52.14898887,-37.31099038,-35.74838136,3.3333333333335703e-161,16,nan
82.6829743,23.89186182,-50.31698145,55.75470607,-4.231886749,-20.78707384,-24.10771262,-60.28388295,-53.30207778,-27.98514866,-39.32798789,-42.33878722,-36.72157989,-52.95360869,-50.76892206,-17.54753109,-33.95148668,-47.01787225,0.99999901,16,nan
52.72778161,35.23862076,-30.11869074,20.02220219,10.94902501,9.917431919,-35.13529109,-12.162157,11.99535531,-35.99459216,-23.65853286,-1.349747059,-38.27813277,-15.00498651,-47.80873203,-47.99411873,-30.50163465,-44.43954291,3.333333333333573e-163,16,nan
-10.54163049,6.72202232,-8.662579399,23.28940571,29.79197648,6.912063627,-21.01088578,-30.27394953,-2.787351881,-21.69491585,-12.58408713,9.929252034,-46.87152566,-36.70936629,-36.89879179,-29.96008697,-26.73676262,-29.26240439,0.009900999999999908,16,nan
-11.48654395,3.866254343,-17.83549298,11.2258405,5.337196903,1.552255333,-32.31596718,40.52240203,6.627293886,-7.639380157,-17.57379745,10.78314764,-33.02743779,-50.33449298,-39.46438531,-30.54362138,-39.82760878,-26.71671097,0.9999999901,16,nan
16.99560199,32.36761059,16.04362852,15.75540397,-3.898994655,12.21780393,137.4956521,-23.67571378,-38.18128241,98.23290752,-22.72298475,-8.175992878,-42.86987628,-39.81347476,-46.09206751,-34.91597768,-37.99831924,-45.39839046,0.999999999901,16,nan
9.680688833,53.7973497,-27.77343616,25.156697,14.68493314,-24.66469558,17.19197238,14.35939117,9.806464379,19.09092104,-18.35788237,-11.51722973,-44.48709679,-50.28658389,-50.11336537,-38.23507044,-39.76437622,-33.0854498,9.900999999999918e-05,16,nan
-17.96753194,-21.14210041,-28.80108933,23.19502348,5.734950867,10.26881131,-24.99280725,-16.98739933,-4.53162895,14.70568766,-31.75774288,-7.58041933,-47.61469515,-50.375593,-54.31097633,-34.73105609,-42.80191799,-45.20835771,0.9900009901,16,nan
13.58061397,12.94112952,-29.92578869,22.10317392,36.03938049,34.03837256,-9.82991569,-4.439179655,-21.90001199,46.61908358,16.88878174,-9.344012858,-37.41487117,-47.46003778,-57.23576798,-44.60969358,-30.74467733,-49.96218799,0.99999999999901,16,nan
-28.24916429,-26.23755788,-3.467723307,-1.935630336,2.409168577,11.86777987,-33.273348,-28.81808716,-41.90709748,-35.5395854,-24.17544722,-25.92444919,-2.24299396,-10.29289564,-30.57969813,-28.24535787,-28.18254747,-44.06327348,3.333333333333576e-165,16,nan
63.2430023,18.15338185,-17.84095196,4.502594066,43.31577857,7.600531517,-50.67161344,-22.8745022,-42.85114328,-30.65400193,-22.95826076,-27.58469061,-20.81530458,-9.312619448,-53.97561917,-33.66269549,-25.72970313,-48.65836702,3.333333333333579e-167,16,nan
127.8883923,58.31206208,84.61186266,56.28712932,35.86523644,28.74590673,-12.79067325,-23.20199762,-20.48838205,-12.27285721,-35.07669427,-19.26701657,18.0189763,49.92774208,46.2485073,11.3751916,21.34882432,66.97737146,3.333333333333582e-169,16,nan
4.242230545,-3.451581735,25.46877344,-15.19925849,-18.73728084,17.91197957,-42.98671673,-42.48128661,-25.67278936,-26.99261539,-34.17296943,-39.56105618,2.933154936,4.58351285,-23.16836187,69.49417101,132.2005083,63.0227382,0.9999999999999901,16,incongr
31.42280391,20.84633939,-23.36252142,19.27831396,-2.217722066,8.001184307,-46.7274163,-43.29908735,-34.4390507,-29.90605843,-24.55192714,-38.29536905,-12.38771668,11.46684432,-16.61747657,-3.954383123,29.79932542,34.11746992,0.00999999999999991,16,incongr
-5.193371492,4.567164403,-36.72948821,15.23558058,8.807745239,-38.27057892,-6.644264337,-20.73726959,8.036315817,-41.60424882,-27.59680713,7.821721803,-4.480379159,-8.874505583,-20.33743523,-9.446428137,8.378060013,10.84093357,0.999900009901,16,congr
-10.20102396,-13.88364217,-33.00831343,9.512960548,17.3905108,-3.633582777,-11.27225853,9.319359237,-30.81234661,-27.69536858,-14.46360311,-39.82270605,-16.16278946,-11.10331084,-20.67299689,-22.19284109,-32.1846602,-14.27558566,0.00999900009901001,16,congr
5.702312758,-9.358134648,4.065270959,26.92841164,10.69293594,-10.16554017,5.399733448,2.235940127,-7.900331034,-7.978980674,-30.9002535,-1.785960454,-14.86849235,-30.77116044,-23.49048719,9.380162914,-14.38310049,0.686859671,3.3333333333335853e-171,16,nan
-8.307661015,-10.07585096,-36.21560523,-6.03522734,-13.21327021,33.71860924,-20.14756465,-30.05312595,3.464199374,-10.97340175,-22.97705913,-17.02817175,-25.90492677,-34.41077818,-9.431060625,-30.88728158,-16.97085674,-25.64285291,9.999000099010018e-05,16,congr
26.60692222,26.66333127,0.958501791,10.95876829,8.855732402,-25.2440578,-44.22313235,-36.04659178,-31.16538763,-34.49919023,-32.51814268,-49.02768347,-28.37602272,-33.4461495,-40.27407233,-21.53034379,-13.12886156,-21.97322098,9.999999999999919e-05,16,incongr
-52.38679299,-9.978656929,-3.178027935,27.05527607,31.85445933,18.99030357,-18.29020352,-17.07229898,-14.37919093,-20.51046533,6.933835729,31.07155378,-21.65988356,-18.40272188,-23.31224975,-17.55175295,-14.97444494,-37.745741,9.999000099010028e-07,16,congr
183.6648824,33.10343941,-12.22695617,53.81650125,3.858557345,-27.64679016,-22.74781537,-19.67770752,-37.94930293,-38.7017312,-5.79750422,-50.45410864,-38.13497212,-17.50702135,-14.96152849,-20.3956104,-4.404840193,-3.380201813,9.999999999999928e-07,16,incongr
38.36858351,25.22199561,4.447276775,68.3094423,3.503040015,17.45005226,-11.62084848,-16.91268409,15.06859817,-38.30838024,-25.91895866,-32.34940058,-22.73231233,-18.65176686,-12.69499439,-24.31241916,-17.37100053,-4.099591905,3.333333333333588e-173,16,nan
118.6382277,48.19708286,29.30411313,17.84225672,-0.979270728,1.467490145,-9.552795106,-40.65381105,-36.35867263,-58.18916497,-60.16290711,-45.00610391,-21.8803487,-32.60579096,-21.47324967,4.130909123,-4.255981093,-24.80007617,3.3333333333335914e-175,16,nan
-21.10081359,-31.02470717,-19.91012492,3.234964962,4.314668546,-21.73210435,-23.25748528,-41.98274674,0.434372365,-21.88680972,-18.25234676,0.027837224,117.7518227,32.32039463,26.01115487,203.3806474,87.14990135,154.4861364,9.999999999999936e-09,16,incongr
-16.3353436,-4.314585921,0.686015401,17.0126847,6.193856098,38.31117966,-19.85534718,-19.52969784,-12.30170449,7.61622073,-17.33017786,-53.20225909,24.01645135,54.50830632,37.2832209,28.79445608,51.02123476,48.85690526,9.999000099010038e-09,16,congr
6.424576794,-7.515423408,-27.77374165,32.62863188,-14.33973324,-26.12229725,-4.750693894,-33.76240592,-0.405620469,16.66385039,-6.007299618,-10.65348016,32.67909305,33.5928958,32.80860656,-7.189220098,-6.518116633,-16.96000683,9.999000099010046e-11,16,congr
35.40181949,23.30358407,-26.22335106,27.53575662,-13.64740933,-19.03033956,-23.1846362,-26.26696215,-28.08006515,-48.29349798,-41.66529156,-42.02909668,46.12298792,49.32848142,52.0354655,0.089003774,21.09233031,-7.053006293,9.999999999999945e-11,16,incongr
-14.33984373,-0.607854552,-32.03906451,0.984807831,-2.7809248,-38.75801997,-26.1348387,-1.678374145,-8.825320099,-32.43989472,-31.98296068,22.89565933,22.67254853,52.83860658,56.11729631,-33.43540408,-31.35038394,-20.77233114,9.999000099010054e-13,16,congr
85.35530143,68.64587647,-24.00007145,89.3355728,21.80091392,-13.21854634,22.17005712,9.988565621,-19.05522754,33.36064302,3.485867097,-5.577630409,80.97847711,35.69677726,34.20767061,-21.33308399,-23.54720349,-10.26117166,3.333333333333601e-181,16,nan
1.927781863,48.61944705,34.21369361,12.74823442,34.50052016,45.6694934,-7.177247328,-6.325206054,26.04695064,-43.27937489,-13.32212687,7.59460592,10.57566268,26.31338117,30.01368495,-17.52405027,1.967366043,-22.00619456,3.333333333333604e-183,16,nan
6.487534351,1.096148784,-37.16551576,-12.0034188,-19.81016995,-10.24880023,-39.55119775,-35.27584452,-22.66403259,-39.58771085,-54.27734717,-41.8574652,20.94331868,78.02185596,64.22465713,-26.32890451,-19.31795387,-21.03524505,9.999999999999953e-13,16,incongr
-45.14830347,-20.20264086,-37.50765324,-6.132795855,8.596283071,-23.50070412,-30.49851458,-26.06983539,-31.3983085,-17.19156278,-56.00395005,-51.6913423,6.027096104,20.70155757,45.30960719,-31.39181205,-17.55333678,-15.63947109,9.999999999999962e-15,16,incongr
-39.20579698,-51.63463511,-32.43580494,-1.685115477,-16.79894809,-10.10116358,-27.66176696,-16.2009171,2.936742819,-34.29770578,-18.81667685,17.84620211,53.62989348,32.81190186,59.54555651,-20.63443899,-14.43528131,2.288397192,9.999000099010063e-15,16,congr
94.71759754,107.5514329,-22.09068501,35.43805977,30.72460725,-8.33420693,49.57858539,5.549043887,-0.490804352,55.70652098,5.918202693,-33.25709323,146.7543144,92.02940924,63.30405511,140.2210063,220.7700482,143.1068088,9.999999999999971e-17,16,incongr
64.61574807,128.081546,-42.69520483,10.62193197,24.46403802,60.72129855,-36.0719076,-18.90921571,7.521773144,9.160348083,-17.35235864,10.49611865,32.9266003,25.07407669,20.1245707,220.8764217,119.3472983,50.90245214,9.999000099010073e-17,16,congr
1.019336632,-38.03087817,0.314695841,23.21036881,-10.60871898,50.32606568,-2.238135423,-37.00647402,-13.4585079,14.95546906,-34.34684074,-26.2379985,58.68057306,28.63452765,6.638273101,88.88748801,72.0709813,60.75306046,9.99999999999998e-19,16,incongr
-42.71368769,-23.45797285,-30.40855802,-40.63656066,-20.02226837,-5.499073517,-19.2446281,-3.959409237,47.39489343,3.185040684,2.474848981,142.7673676,57.38894277,37.44236878,84.82725056,249.1036388,325.2798473,313.7754053,3.333333333333607e-185,16,nan
-9.527442784,38.19971114,27.67700022,-0.93267195,-10.20885171,36.45573515,-4.428325386,19.19436087,19.73495164,-21.15610517,33.59182592,25.21000205,7.993197884,17.3490618,44.8910637,54.89465382,91.84877634,112.6843642,3.33333333333361e-187,16,nan
-0.737701291,-17.14404611,-35.7801343,4.03494345,14.06440112,16.11461438,-36.09579394,28.28552271,2.40264562,-36.18160737,-17.39939483,18.72795219,94.70505556,153.2933479,57.43625863,64.76731118,52.21528812,49.46053613,9.999000099010082e-19,16,congr
94.74596092,-22.75528672,-22.95991947,38.8582103,-17.57048458,20.1786416,-2.935646301,6.42650128,-7.262748924,-6.738455054,11.15646351,4.798233435,33.97902507,18.68784697,21.80722849,52.45564622,47.55318112,55.55256375,9.999999999999989e-21,16,incongr
71.8281181,106.2659848,-31.49724528,7.974415048,-6.349907546,-30.44482751,-37.51786947,-4.073024558,-24.06819601,-8.720646574,-33.65785617,-45.31223861,15.50189353,58.92083735,32.01233951,8.460420229,10.57839031,-6.755717107,9.99900009901009e-21,16,congr
9.774139345,2.643156228,-29.69009255,-1.184887584,-8.165658719,12.66234868,-38.08694482,52.54522002,17.50681831,-13.72502766,74.46391964,8.084630075,47.9914391,82.02282293,57.84536826,7.144077969,13.89758735,7.836218506,3.3333333333336128e-189,16,nan
25.16831925,17.89368344,21.64605385,-26.77401139,-4.617019123,10.9634071,-37.13987512,-22.87629047,-7.555502902,-14.81973772,-32.72731735,18.02158881,61.46045769,70.18980894,86.58965317,14.04836781,25.61588023,13.87644801,9.999999999999998e-23,16,incongr
8.912096585,2.845724608,22.09670734,26.33411503,16.36731532,-14.05963132,32.17784201,46.52195337,52.78812667,-4.836502598,50.98519832,67.44175529,64.09041048,56.51358982,34.18583038,-1.501121472,5.355985232,14.67569561,3.3333333333336156e-191,16,nan
-29.13254509,79.64228946,-21.83614363,-10.99345826,1.242576805,-26.50374121,-3.406817529,-10.58725134,-14.94565604,105.478491,95.59999327,-4.142675721,107.8145327,59.20381975,120.439892,21.5759943,9.275713711,4.382406505,9.9990000990101e-23,16,congr
13.66647916,36.33741055,15.59690389,126.2228948,21.75345388,14.17552011,98.34685032,-28.84408217,-35.62517635,54.15596417,-14.72719646,-17.62113332,172.0896008,38.04462938,39.88112966,27.66128043,25.88368813,49.45582299,3.3333333333336187e-193,16,nan
8.756504368,-8.923972431,12.35580084,17.28195489,2.184955531,12.72533607,-33.60956194,-41.7345661,-36.27523487,-23.7822202,1.660715911,8.160469758,-33.4011452,-8.865709387,-32.93039773,-11.07795576,17.97020959,-11.16823023,1.0000000000000007e-24,16,incongr
28.49258777,53.03105808,-27.256935,-27.30719874,11.42021774,-2.591630419,11.16511531,3.017293163,19.37046494,-21.92010658,-11.80948403,27.61009,-23.14765751,24.41577611,-5.309326147,-19.79548031,3.257983735,-24.99833294,9.99900009901011e-25,16,congr
4.271592371,-14.21168908,-40.07370871,-9.074496979,-5.150989275,-24.6325173,-30.93297653,-57.99321398,-45.30883998,-33.70844419,-49.17341901,-38.46531146,-12.70414416,-22.07015195,-22.70824886,-30.74109428,-31.98312391,-26.85813976,1.0000000000000016e-26,16,incongr
6.165902666,-15.1783584,-22.55812154,24.63332196,0.234052892,-15.98831495,-27.67183055,-23.91046418,-5.649348037,-17.33619555,6.513648995,50.00626269,-19.10882861,-16.07807365,-11.08861142,-41.11332408,-40.51146322,-29.91974431,9.999000099010119e-27,16,congr
31.2496121,41.55347305,-3.083589541,-3.635697959,19.10679072,-11.67020295,-45.02897689,-13.81808648,-24.96039249,-34.29306573,-23.23227073,-19.05140651,-21.67282392,-19.02824611,-23.66939817,-29.62705249,-7.985969218,-15.38805507,3.3333333333336215e-195,16,nan
17.60309788,-22.63076803,-9.725458477,-16.77683213,-14.25635203,-9.447521019,-42.76111358,-30.15997762,-1.089182838,-20.66841204,-5.1224701,25.2058185,-17.812162,14.47761222,-7.076165986,-34.35294127,-30.50548681,-38.21516049,1.0000000000000025e-28,16,incongr
-12.26285503,-51.31703497,-54.59412957,29.01198696,-34.05031685,-16.60642848,14.28821949,-37.79851288,-44.44161433,9.142418326,0.413478396,0.646134817,-11.54081756,1.763591563,-14.87052208,-42.35016634,-16.11001304,-27.85616721,9.999000099010127e-29,16,congr
5.480936985,-21.46186691,-39.78275698,25.06731958,-8.372408733,-19.30370223,15.72820233,-38.93498069,-44.93250855,71.18406531,-28.7475452,-55.22277093,-5.655812137,-25.54201772,-30.28836963,-18.4610147,-40.41533099,-46.70693723,3.3333333333336244e-197,16,nan
9.967441466,-11.18207991,-9.308793935,29.76436299,8.520602767,50.12119846,2.425065795,-32.9335678,15.22971153,7.049804598,-49.11505904,4.678965052,-7.482778304,-1.533595451,-18.58113542,-29.95277186,-33.37620664,-39.95211015,9.999000099010137e-31,16,congr
20.44741993,-23.04464407,-18.8763845,-7.385464564,-16.51647696,-34.11981228,0.336525738,-25.78972267,-15.39935404,-20.42725183,-42.23529632,-24.42837744,36.12459428,-6.645126458,-4.56935798,-25.49945405,-27.67010065,-35.51370311,3.3333333333336275e-199,16,nan
-33.69761292,484.4368275,22.88154346,3.817255612,-30.8783763,-35.53298212,-27.69115791,-38.30298484,-33.18837974,-39.48255624,-46.86513289,-17.20025555,-17.09414609,-16.28625853,-15.37058134,-53.95459713,-44.95841001,-46.68624068,1.0000000000000034e-30,16,incongr
8.835076418,-33.56477896,-3.950776057,111.2694839,-20.16119768,-2.984910508,5.00892292,-27.47435878,-27.82657881,46.70199636,4.599651905,6.546360895,0.038852361,-6.464664461,-26.49522538,230.8183246,135.7206379,78.74709846,9.999000099010145e-33,16,congr
12.7971039,-12.27099907,6.684660242,-7.890527679,16.91469664,13.5673083,-50.6197253,-42.80497597,-42.47980439,-28.65955446,-40.55082497,-39.70596657,-37.02965789,-16.32514654,-5.337178031,-34.48526711,-19.72027765,-14.98152361,1.0000000000000043e-32,16,incongr
58.33114841,117.2014001,14.69125284,25.11044469,-4.20897083,-2.999612148,-28.98499713,-18.44255918,-8.775226547,-33.37352433,-52.32810345,-7.456184096,-12.1301253,-26.34069434,-29.23769121,-7.625500401,-24.9560435,-36.62461466,3.33333333333363e-201,16,nan
-15.10867755,-6.625424502,1.53089996,2.581641868,18.77655177,-8.941064812,12.72223932,-28.5371003,-16.25246694,-14.31722515,-30.02935639,-3.013939763,-2.899864917,-15.79537221,-20.46332907,-20.98865954,-25.95373051,-19.86150601,3.333333333333633e-203,16,nan
-16.36576269,-10.78583516,-7.180778605,-5.859273807,8.907676788,-11.43773713,-29.88268571,-18.32070963,-26.88730172,-2.592554708,-28.15765212,-34.51562159,-8.971086997,-21.65059785,-37.65652923,-34.33840346,-49.73492243,-59.40411696,1.0000000000000053e-34,16,incongr
81.90408753,143.3796724,-55.41813697,32.16682789,6.290264741,-25.11690276,-6.803860605,-12.17724481,-36.19679163,11.70631943,24.81126119,1.879590555,-18.9290046,-0.758666218,-10.90330364,-31.93811294,-32.14354775,-41.7763638,9.999000099010154e-35,16,congr
