t1,t2,t3,t4,V,ID,congruency
-0.05793705699973632,0.13819714680141865,0.2706957013193762,0.2639620054880776,0.3333333333333333,22,nan
0.007286246944740307,-0.20021874638171522,-0.03864943295433464,0.024474866231282113,0.3333333333333333,22,nan
-0.06592839048712981,0.06616286340982985,0.18400019438500542,0.12532411355411363,0.17807497501901354,22,nan
0.04022045408588126,0.02141848465713551,0.03238280346649473,0.0656997221896179,0.3333333333333333,22,nan
-0.18814707786025534,-0.046000563655610546,0.2650859321706373,0.23100976643585408,0.17807497501901354,22,nan
0.05121904926448859,0.252119052691337,0.4673277090571478,0.43821843219463613,0.6438500499619728,22,nan
0.04135045476393232,0.17794342256025772,0.21508776045960196,0.1973743169214814,0.8097358196318661,22,nan
0.0002826792164750152,0.1564313436534174,0.3097275371631497,0.33423296886020165,0.5609071651270262,22,nan
0.10288649101536114,0.1436201890283262,0.06194910370131857,0.08028777426230922,0.09513209018406689,22,nan
-0.2069407360884967,-0.006196830962457288,0.17938326412626743,0.25100370375689346,0.050821933749102766,22,nan
0.012208784094501414,0.12741627470677383,0.3161144685858326,0.4157206108786855,0.4325810575588351,22,nan
-0.12160423694996886,-0.021073971493053793,0.11983596171312844,0.18311183055932925,0.7654256631969021,22,nan
0.15882390418865705,0.27662506013793564,0.128521212430989,0.16240802850589983,0.027150343748368312,22,nan
0.1673372896928613,0.35533882327579297,0.3829634418658407,0.45287977483656955,0.87468454250106,22,nan
-0.0873507703525558,-0.17856315730113234,0.012316563632212698,-0.021517657571909186,0.23109558305546407,22,nan
0.13660485542828224,0.19254503698198297,0.13186255231021984,0.09486101075964826,0.5892320954817778,22,nan
-0.08785048669754864,-0.008404665018392026,0.04687442280751201,0.061380399210790186,0.014504390354244954,22,nan
-0.06934173953976398,-0.0852157457038741,0.008679180558607237,0.051023066797795336,0.93305335910914,22,nan
-0.16755089951723406,0.1069325420300981,0.3015072701220255,0.35548334281489663,0.7805575469929151,22,nan
0.08995137976186536,0.2465583428082571,0.2629099744814338,0.33575623963849854,0.49846036084430034,22,nan
0.12517126155924702,0.07231281900922877,0.1328284400526447,0.22369655422059834,0.007748606849994574,22,nan
0.2387927672504383,0.33469442644306846,0.24769367761105898,0.2593191375109621,0.004139498913734823,22,nan
0.12110498105305621,0.17923163380470675,0.19389190204331913,0.15600064843570588,0.7320650238589111,22,nan
0.013100505973152298,0.07098026414794742,0.0457867033168742,-0.0786402244567868,0.8827683719879569,22,nan
-0.07315948805845215,-0.004257299170677489,0.03256587801246118,0.04842420767134955,0.0022114234969636873,22,nan
-0.19550327816761334,-0.003177515937465797,0.19502190570843553,0.21573929954297683,0.47159686736799206,22,nan
0.008046599963224103,0.16821995754013494,0.046541995757005274,0.030708960654747965,0.8568624574508668,22,nan
-0.023939462846268224,0.06508426615797477,-0.03723650788146998,-0.03890713255639155,0.7177138760697601,22,nan
0.0511299472231868,0.19459961071960066,0.09545758925432082,0.04796889796784554,0.0011813975519348048,22,nan
-0.011123106436961265,0.05392242386951504,0.06291975467660797,0.04005844386912278,0.9235323570588403,22,nan
-0.027239346916280546,-0.09587587339147471,-0.052970939746900446,-0.02195779067242097,0.0006311320186449424,22,nan
-0.03264546313893599,0.08417407186655815,0.15433341696590222,0.1530457557776026,0.9591490791804704,22,nan
-0.043890960055473716,-0.09661350339154659,-0.07428612760502556,-0.1367032645914975,0.8491957165987252,22,nan
-0.028959011566626645,-0.06197847076928587,-0.11759403024991393,-0.11643764307651404,0.5124013449437164,22,nan
-0.0676589609738767,-0.02196788098365931,-0.029944889252951846,0.04303810107800415,0.00033716645536169314,22,nan
-0.014138821353082502,-0.0434181127851881,0.017033621755715687,0.05305336327232444,0.4536615180587139,22,nan
-0.07362411661106796,-0.018012606241057206,-0.028914653209929007,0.035604037832707276,0.739512645044643,22,nan
0.16392095663425013,0.224682945644494,0.11890633960608156,0.1633745307783642,0.00018012272434734858,22,nan
0.083564703138139,0.10906879861572107,0.1612293033929563,0.23616641713107023,0.708132365429139,22,nan
-0.040101390042775596,-0.0034914606329286483,-0.0325119523685087,-0.042797912402818196,0.8608411623206677,22,nan
-0.03081995317443754,0.01207130332855082,0.05527047820252154,0.05415091221400561,9.622604891553229e-05,22,nan
-0.08655132214521297,-0.4148843859939988,-0.17713397569765066,-0.10176777516763988,0.8440770347948061,22,nan
0.03843010697149669,0.191577752652375,0.2217213354299185,0.26131115975964214,0.9167020655985838,22,nan
0.0010302655062412402,-0.0027696018588540586,-0.007553616984552584,-0.05065048025435844,0.9555001672369972,22,nan
-0.022058093837008252,0.05984529885844605,0.0016647199982849394,0.01474316027179422,0.45988280542677445,22,nan
0.0682879781213298,0.2236753000034102,0.1926836799107292,0.16385445223202577,5.1406353770435366e-05,22,nan
-0.009448369561276237,0.03963296598546742,0.12924776955370731,0.22141625465977663,2.7462555490466555e-05,22,nan
-0.05745126974236805,-0.04631752015427037,0.030228049744466617,0.04111576198057842,0.7114559322070995,22,nan
-0.0926377325090097,-0.06791658613031575,-0.13208050286872552,-0.21632644658516592,1.4671181648769317e-05,22,nan
-0.05145795365094889,-0.1637621950603677,-0.19828136255173606,-0.23639628902616935,0.976227080177134,22,nan
0.13812459845704908,0.17892516181323065,0.04035507832970199,0.040051305571667,0.8458525670076841,22,nan
0.020312062074738128,0.027544174303402145,-0.04442947191892648,-0.06039284796415342,7.837710916812018e-06,22,nan
0.07711738050427344,0.13996167825748276,0.2051304790964911,0.14681429521469314,0.9872999136892424,22,nan
-0.07090531542260824,-0.024418190922540835,0.041947784581795114,0.03363515529672892,0.9176505991619448,22,nan
0.05904966419040532,0.04879004745206902,-0.06282470969877434,-0.057267142931620635,0.5274402223994582,22,nan
-0.06737434237377005,-0.05926667134391175,-0.03254936075435041,-0.046902830046049275,0.7475467882263788,22,nan
0.08404271496296373,0.08632100257147907,0.29255239221323986,0.35056503793467725,0.9560068975087977,22,nan
-0.050933050037286536,-0.1790961086756379,-0.15431449104392037,-0.045480478535528016,4.18710052715265e-06,22,nan
0.06813349829315828,0.11247921660682442,0.07543910943905852,0.04495440957780739,2.2368534653244198e-06,22,nan
0.024989924641398768,0.03246881905821879,0.01704698690667869,0.09470577974729091,0.5107227131756514,22,nan
-0.029331063685209623,-0.19570850236915277,-0.11004051655705192,-0.08756823810079775,1.1949828748765198e-06,22,nan
-0.042620700369326504,-0.06622478579706989,0.04132916932018172,0.0024857901974000255,6.383896367753557e-07,22,nan
-0.05132110022031315,-0.035631232833862145,-0.00761831232706694,0.1397678866880167,0.7386158781141502,22,nan
0.009759082987932348,-0.025202252777058454,-0.09334055322039991,0.11627127790181506,0.865133201859828,22,nan
0.0021776757642739796,-0.030485071743235902,-0.012848330602621492,0.04585040517353313,0.3945870121314722,22,nan
0.11270429933700109,0.0917713148574749,-0.05317532568392766,-0.10790620525795927,0.9279507948708836,22,nan
0.05563738163713447,-0.026314821583402807,-0.05476019109406003,-0.16176297839214593,0.9615095187894784,22,nan
0.004012397174779554,-0.06765418056477901,-0.11106557086293642,0.005451810439917103,0.6765732919273767,22,nan
0.0011318475280114118,-0.20263583251972356,-0.10120130388171264,-0.11045537360966406,3.4104365586350584e-07,22,nan
0.13409241990428797,0.179597451768947,0.27581067126237047,0.14814710473789292,0.9794374255598997,22,nan
0.11485268053426623,0.20168778089403083,0.13844272198262897,0.08880365157972787,1.8219402149486057e-07,22,nan
0.11832083531228964,0.27599327197090573,0.18404525282062,0.19436692573524142,0.3614423161754981,22,nan
-0.06087059082851867,-0.07804837500121226,0.008220805678108704,-0.0064376329408691235,0.658866569214258,22,incongr
0.006251503940008807,-0.05186277165791626,0.028902846533374323,0.08377516105847448,0.9890149602107575,22,congr
0.1255807360176985,0.14152114512656438,0.07566671040521784,0.1429295207506545,0.3519829435610765,22,incongr
-0.03056719280458876,-0.18249897508621238,-0.11802574679056814,0.019914110692341818,9.733258747893274e-08,22,nan
0.03153813208958274,-0.0010977228618426448,-0.0027555109454062646,0.027461045010518468,5.19974942515407e-08,22,nan
0.022705818196183364,0.14202776057920696,0.27233804733490574,0.4078012423041681,0.528356442998884,22,congr
-0.15334588318670742,-0.224748331816401,-0.07994384831483584,-0.11044412057059166,0.28226118116448334,22,congr
-0.0843301741327125,-0.06953985623361479,0.04485356950582124,0.1359765462287377,0.18803806164527267,22,incongr
-0.02789725972797376,-0.08575667829954572,0.00624711445555453,0.059122752828793125,2.7778357469683234e-08,22,nan
-0.007631654163094978,-0.0728469671112254,0.09557903975443159,0.1623372647154573,1.4839890937449212e-08,22,nan
-0.12051517042413536,-0.2505469429290405,-0.24407550578437245,-0.13731074333474425,0.15079095835410788,22,congr
0.03651508802132876,-0.025096579215586116,0.06183728919261671,0.12373794682457306,0.10045461939031698,22,incongr
-0.05941677997557676,-0.06695346568518691,-0.0664014261730676,-0.11301790695825634,7.927839623913462e-09,22,nan
0.03868013405089629,0.058290713287299865,0.001974115742669869,-0.013557872637580837,0.053665361515425634,22,incongr
-0.058233596316831955,-0.16117562323364704,-0.21057918127468347,-0.1728288296289529,0.08055628842600263,22,congr
-0.009232554746974932,-0.04052001028173384,-0.01560092926397034,0.03137034947784178,0.043035177147254605,22,congr
-0.09412957095116546,-0.10272100087956357,-0.017377832032280893,-0.021050968126318032,4.235249528949407e-09,22,nan
-0.16218207550617733,-0.04631716018015022,0.003932588818608613,-0.04430400695800775,0.028669373733737253,22,incongr
0.020069702430441913,-0.042240462480909076,0.0720412958605312,0.0966759459454086,0.022990464286308562,22,congr
0.12408913897187172,0.06588125066622715,0.030267704789264813,0.0497735702229016,0.015315894034338074,22,incongr
0.040838625578242894,0.006922645125127559,-0.024675167107906137,0.0009583300422216737,2.2625758622008638e-09,22,nan
-0.05238109832668919,-0.10264790686376307,1.0973145609624765e-06,0.06315580124171609,1.2087244204201256e-09,22,nan
-0.02003858165103748,0.10350201695442354,0.08051913357041261,0.08456819019577835,0.008182132342675834,22,incongr
0.015354558293781496,-0.0753231749368091,-0.014075160359579399,0.08633234849051848,0.012282079060379762,22,congr
-0.015058211094033777,-0.15405559054373164,-0.10216136694743605,0.040738517594393786,6.457307129135565e-10,22,nan
0.03052234863311118,-0.06608940051963663,-0.12683756241943694,-0.14958168455483226,0.006561392765576026,22,congr
-0.01132719505772501,-0.047934651373083496,-0.1048924453989573,-0.14574100570796267,0.004371099037572786,22,incongr
0.01788483951635601,0.042507204155108454,0.05592222312746935,0.14570447446037488,0.0035052595584596615,22,congr
0.010299361388671623,-0.09753961306448242,-0.014637595154773137,0.03245489840671931,3.4496544171327417e-10,22,nan
-0.013910040238037031,-0.0679413475003149,-0.09094384740125322,-0.05785609879509683,0.002335150055764224,22,incongr
0.10045415830612191,0.07483999274758718,0.011086043275491788,0.03045117349827559,1.8428913724654281e-10,22,nan
-0.08829078003097282,-0.03511678577835601,0.06216092088903517,0.07108675289994011,0.001247495363537587,22,incongr
-0.1250071921503468,-0.07919009619647877,-0.07940959674018959,-0.047153673819339756,0.001872597024923588,22,congr
-0.09042630205201375,0.07392973648071291,0.0243753874336406,0.05114356000210377,0.000666443117094873,22,incongr
-0.0947172611938768,0.04570645156797067,0.21145332477380516,0.21284155087418186,9.845185053436102e-11,22,nan
-0.008490137895762832,-0.08343789669858746,-0.01670712749826531,-0.009718372041004364,0.001000388005301841,22,congr
-0.09587599770388604,-0.24210330394716134,-0.19613986384968696,-0.1775420639336995,0.0003560305242847891,22,incongr
0.12158410567248623,0.06495720779994518,0.0880093039369676,0.0923893797633678,5.2595432473445985e-11,22,nan
-0.024200611440399592,-0.04707387602975499,0.019333661269502603,0.03520306841727977,0.0005344322071603384,22,congr
0.12836234251658019,0.1960722787452457,0.31694012906623575,0.23550532175699798,0.00019020038015406035,22,incongr
-0.0075061301490973705,-0.09364351541630657,-0.09886790077892288,-0.11000599020063008,2.8097790971469325e-11,22,nan
-0.040275506534683654,0.027085286358236888,-0.0014890750223797227,0.047908608025337564,0.0002855070058183006,22,congr
-0.07286616561500224,-0.007205465118021529,0.09842766690785922,0.08186050282866082,0.00015252495878654172,22,congr
-0.0719009601158413,-0.14261439857046745,-0.13108328200846003,-0.10962631422115049,8.148263467706846e-05,22,congr
-0.028050581598827812,-0.05193701876368258,0.012389269452691396,-0.02983378230371083,0.00010160978383362353,22,incongr
0.0025751642415328337,-0.07629162429484873,-0.07765494746106706,-0.4585982482083758,1.5010540276001594e-11,22,nan
0.015491260519421695,-0.06954402016497678,-0.08898664525854981,-0.04889939410126259,8.019004754012643e-12,22,nan
-0.05478819926165957,-0.16882238160347396,-0.18243976419799124,-0.15328168791167684,5.428247915357963e-05,22,incongr
-0.06868081775562516,-0.12295629160790661,-0.06076979408062313,-0.04152784799646464,4.283952213744457e-12,22,nan
0.047449169133750545,-0.024097170182995474,-0.05492772904627185,-0.03125582924555443,4.353005440380712e-05,22,congr
-0.0979184643214021,-0.30782491502649456,-0.2874477690919739,-0.24863678212137338,2.8999053357731453e-05,22,incongr
-0.09351663356875535,-0.19034832539372407,-0.34121189977660354,-0.26081809632724534,2.288594050335576e-12,22,nan
-0.09177745067691528,-0.2174502590499826,-0.25136504155732936,-0.23077145127704562,2.325484005160276e-05,22,congr
0.03727921304041336,-0.007093506497123495,-0.06333452630260998,-0.0754639125515457,1.549201710675921e-05,22,incongr
-0.09265706006718297,-0.17906492839915636,-0.27539728566761124,-0.24217735579536487,1.2423315183780953e-05,22,congr
-0.04075091840516656,-0.06789950790767106,-0.06138227292303954,-0.09600259608044069,6.636844623015375e-06,22,congr
-0.06701350123933977,-0.13323051771021094,-0.20381656272350213,-0.16260989252054406,8.276221677840831e-06,22,incongr
0.11396679671565593,0.10741623812420072,0.1523979220693699,0.15819945195370771,1.2226239850265122e-12,22,nan
-0.022375822933267394,0.012040208675508573,0.060205818293161684,0.057237661658525174,6.531562067737289e-13,22,nan
0.1208493522789876,0.017169741238938774,0.20900983496838624,0.17391346325930176,4.421363905599973e-06,22,incongr
-0.047891442076801426,-0.2811631565481092,-0.21912524991276344,-0.15848236599782353,3.4893232561423627e-13,22,nan
0.05774810468966404,0.04432521134352206,0.05410119769483672,0.0458479794200392,1.864083455012443e-13,22,nan
-0.03550962235464914,-0.04199375550651023,-0.03342748530884347,-0.08179499287320513,2.3620028011190504e-06,22,incongr
-0.07816247856159585,-0.12523250002263375,-0.07297151156276617,-0.043657546831213194,3.545567821345612e-06,22,congr
-0.04540464750979292,0.04185912275095521,0.05601763487651273,0.03851737875070416,1.2618407694123449e-06,22,incongr
0.00375022061170408,-0.04067078890397988,-0.011880972745122054,-0.007708475483744495,1.8941307036430146e-06,22,congr
-0.017243420020198463,-0.027928995811082765,0.0944079653367348,0.1304483633544135,1.0118918332019292e-06,22,congr
-0.05499758433478589,-0.022521087954006074,0.016796560410904982,0.039956657673229236,6.741067904732285e-07,22,incongr
-0.03063766813638401,-0.03426009188249541,0.009618579647345752,-0.005179909854933679,9.958398440540917e-14,22,nan
0.009426992099825327,-0.0343575618399234,0.028634145939603013,0.039345638518637045,5.405778387581321e-07,22,congr
0.0024320198908818337,-0.002914491021524271,0.09667071202460743,0.0695027812795437,5.320024660586122e-14,22,nan
-0.14108832482187128,-0.1361231102070033,-0.4169049753920943,-0.24399299419267922,3.6012464962100274e-07,22,incongr
-0.108418621071017,-0.18643461127230018,-0.09278618444065598,-0.17065604265259668,2.842089775603229e-14,22,nan
-0.006874236291491286,-0.019327534573970725,0.02377546380338642,-0.024394474280930823,1.923875639549732e-07,22,incongr
0.09878321315990074,0.04317723936599054,0.014674156692585446,-0.040780507994307616,1.0277823193575218e-07,22,incongr
-0.050428866478378194,-0.05223548329577477,-0.10901065440908092,-0.12999673956122082,1.5183151973770165e-14,22,nan
-0.03637375907590715,-0.04644308264155627,0.03829955432929546,0.06893185847942042,2.8879015539806013e-07,22,congr
0.003774226482097794,-0.026587174991594412,0.026636782458704565,0.027829450688810316,1.542788991247398e-07,22,congr
0.023686086990297797,0.029096915716930093,0.028244424563236756,0.04348655716476747,5.490669325337235e-08,22,incongr
0.018586902664851686,-0.025603812238059496,0.05417100945612382,0.06968119787233602,8.241963332279686e-08,22,congr
-0.031088769028250255,-0.06902199210314773,0.022462554144599765,-0.012068816648895338,8.111218225317026e-15,22,nan
-0.07570666678027207,-0.10096274108030225,-0.07630239580310745,-0.020946597353860362,2.9332524088412765e-08,22,incongr
0.11334458836787124,0.21945995770889468,0.19809366479028978,0.17758575849162866,4.3332149485412904e-15,22,nan
0.015554400162924536,0.055257708792914036,0.036659392261550384,0.0923197526603901,4.4030622435099925e-08,22,congr
-0.04322810031675908,-0.21933678699850354,-0.18570928574408102,-0.12662766604953332,2.314911431140519e-15,22,nan
-0.04856457920961928,0.007445472005367522,0.0389715151600403,-0.025140606989625475,1.2366833858147306e-15,22,nan
0.03586355421023779,-0.052910204851402146,-0.04226050087190997,-0.09152032181002018,2.352225597060611e-08,22,congr
-0.00983108537871609,-0.03306070067313088,-0.049294377201748805,-0.04833391154756789,1.567016548286615e-08,22,incongr
-0.05728268627190367,-0.11418969200457121,-0.11727251834593799,-0.03801288131737476,1.2566175433069577e-08,22,congr
0.012158518871079963,0.008609463992170373,0.04587577614251845,0.044262881727442624,8.371392980715595e-09,22,incongr
0.05162212660401008,0.12126380845012052,0.21141802186994813,0.185453145460937,6.713164128985221e-09,22,congr
-0.08345314173758438,-0.13671704955205213,-0.17322351435264866,-0.10535151832887146,4.472206787745825e-09,22,incongr
0.0788302845727321,0.048575505151295106,0.09382746353738684,0.10255612506965933,3.586339603702743e-09,22,congr
0.06949979033761769,0.13922211982645447,0.10818734120190059,0.25001969177429717,6.606670891061618e-16,22,nan
0.011708880416031986,0.014986524475269285,-0.0460586191290091,-0.05943115459615686,3.529448261653925e-16,22,nan
-0.08759427902106942,-0.023893577849645093,0.10795551271621008,0.07980759109072816,2.3891643360231017e-09,22,incongr
-0.09809181018816596,-0.1466809614047558,-0.26938795586905706,-0.2635296311343875,1.2763511383608959e-09,22,incongr
-0.020925197427129155,-0.04579675782747795,-0.10207466276501526,-0.03455620087680283,1.8855192330747704e-16,22,nan
0.09437951971824411,0.13326673419836052,0.08483395023781949,0.12162854669670288,1.007291370982978e-16,22,nan
0.1210475972978944,0.14663560293300126,0.15605218731943504,0.14019012998528102,1.9159120060171947e-09,22,congr
-0.046084025282433216,-0.05189854168360586,-0.04614278782630454,-0.1706152763366694,6.818585912373181e-10,22,incongr
-0.13511225822261863,-0.03565448653948525,0.2754586661351204,0.27670214791731446,1.0235279478304203e-09,22,congr
-0.0824987303962453,-0.14392782870105927,-0.0967317597531258,-0.15396800948450923,3.642658548032556e-10,22,incongr
0.13848437237662498,0.04754240911733057,-0.05097451258699039,0.004527662674856224,5.467941412234929e-10,22,congr
0.005621841939044129,-0.0342998971933291,-0.061389288437511916,-0.052657971752209716,5.3812015717398514e-17,22,nan
0.012835191452294763,-0.031609189735440135,-0.11414994245478516,-0.04962847772227034,2.8747720063795517e-17,22,nan
0.01207061719615578,0.05861722399329189,-0.0015182789112824805,-0.07519027268299396,1.945998989831081e-10,22,incongr
-0.12224799487901779,0.15716118539385773,0.2487022261900061,0.3001923162796928,2.921110591167494e-10,22,congr
0.0023227128521833918,-0.02305043905138365,-0.11843603252870276,0.02033474782710038,1.0396011645035861e-10,22,nan
0.08483944431956578,-0.11547920896492825,-0.01728233579171991,0.005614240704160736,1.5605300866497822e-10,22,nan
-0.1315549342560348,0.001719324180818623,0.05196389251115631,0.0630891167715086,5.553808541961405e-11,22,nan
-0.06614865980010673,-0.1215536788681603,-0.14153062604297648,-0.03182087504197927,1.5357748596641946e-17,22,nan
-0.08222089152405221,-0.0789626619958979,0.03959263243632831,0.20567874150153592,8.204492093085916e-18,22,nan
-0.08111116504279871,0.022363354596649836,-0.10087363528674465,-0.20610061692218362,0.46577507502632676,22,nan
0.11116466934093505,0.12118163243722194,0.06297755766103395,0.035624416886582154,0.7146037294923362,22,nan
-0.08542904834656395,-0.14166817375540963,-0.15898546146129527,-0.03011252911760866,0.46577507497262916,22,nan
-0.16085692488155692,-0.17582850902823036,-0.150670466536664,0.032102753907061694,4.383044173559906e-18,22,nan
0.11620800096009598,0.03421143970613063,-0.124438325632692,-0.11934308002257875,2.3415314451417397e-18,22,nan
-0.1480487369336571,-0.16438210451301624,-0.02537893937885203,0.07811618897442145,0.8475341987764844,22,nan
-0.12539251399282692,-0.041994784216729794,0.07921864983053722,0.15716486317027656,0.7146037294636496,22,nan
0.02036975139407541,0.030226035022715567,0.16839085804332532,0.2503922356844352,1.25090446079955e-18,22,nan
